source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
APTOS,MESSIDOR2,adaptive_feather,42,0,Bright,117,1.0,0.2,1.0,1.0,,1.0,0.020794571464897223,0.021667543798685074,0.002256905660033226
APTOS,MESSIDOR2,adaptive_feather,42,0,Dark,421,1.0,0.2,1.0,1.0,,1.0,0.04595593913433954,0.04920607805252075,0.007974806241691113
APTOS,MESSIDOR2,adaptive_feather,42,0,ExtremelyDark,84,1.0,0.2,1.0,1.0,,1.0,0.03142159183820088,0.03293868154287338,0.004206514917314053
APTOS,MESSIDOR2,adaptive_feather,42,0,Normal,171,1.0,0.2,1.0,1.0,,1.0,0.03963534281267757,0.04614432901144028,0.011051694862544537
APTOS,MESSIDOR2,adaptive_feather,42,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.008549153804779053,0.008593792095780373,0.0001279816497117281
APTOS,MESSIDOR2,adaptive_feather,42,0,VeryDark,220,1.0,0.2,1.0,1.0,,1.0,0.04574418284676292,0.05000145733356476,0.010042548179626465
APTOS,MESSIDOR2,adaptive_feather,42,1,Bright,76,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.9748076592621051,4.569281578063965,1.918923258781433
APTOS,MESSIDOR2,adaptive_feather,42,1,Dark,86,0.0,0.0,0.0,0.0,0.0,0.8953488372093024,0.9478078865727713,3.984489917755127,1.839147925376892
APTOS,MESSIDOR2,adaptive_feather,42,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9681505660216013,4.510451316833496,1.90384042263031
APTOS,MESSIDOR2,adaptive_feather,42,1,Normal,70,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.9457524631704602,4.150384426116943,1.8391165733337402
APTOS,MESSIDOR2,adaptive_feather,42,1,VeryBright,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9694150487581888,4.669320583343506,1.9159988164901733
APTOS,MESSIDOR2,adaptive_feather,42,1,VeryDark,26,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.9498120019069085,3.998912811279297,1.837766170501709
APTOS,MESSIDOR2,adaptive_feather,42,2,Bright,87,0.011494252873563218,0.004545454545454545,0.022727272727272728,0.011494252873563218,0.0,0.034482758620689655,0.9295296340153134,5.956507682800293,1.8660120964050293
APTOS,MESSIDOR2,adaptive_feather,42,2,Dark,109,0.009174311926605505,0.0036363636363636364,0.01818181818181818,0.009174311926605505,0.0,0.027522935779816515,0.9302212585003005,5.721464157104492,1.848037838935852
APTOS,MESSIDOR2,adaptive_feather,42,2,ExtremelyDark,9,0.0,0.0,0.0,0.0,0.0,0.0,0.873229874504937,6.132535934448242,1.8259046077728271
APTOS,MESSIDOR2,adaptive_feather,42,2,Normal,106,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.9126688613081878,5.602325916290283,1.8182203769683838
APTOS,MESSIDOR2,adaptive_feather,42,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8467438817024231,4.137395858764648,1.695770025253296
APTOS,MESSIDOR2,adaptive_feather,42,2,VeryDark,34,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.9334409552461961,6.1187357902526855,1.8619855642318726
APTOS,MESSIDOR2,adaptive_feather,42,3,Bright,23,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.840938846702161,3.9519639015197754,1.6684926748275757
APTOS,MESSIDOR2,adaptive_feather,42,3,Dark,20,0.15,0.05217391304347826,0.2608695652173913,0.15,0.0,0.35,0.663306398689747,2.887608051300049,1.2937484979629517
APTOS,MESSIDOR2,adaptive_feather,42,3,ExtremelyDark,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.5,0.797624260187149,2.506664276123047,1.2212122678756714
APTOS,MESSIDOR2,adaptive_feather,42,3,Normal,25,0.12,0.04285714285714286,0.21428571428571427,0.12,0.0,0.32,0.6163799083232879,3.233121871948242,1.348244071006775
APTOS,MESSIDOR2,adaptive_feather,42,3,VeryBright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6803780198097229,3.3551764488220215,1.4278321266174316
APTOS,MESSIDOR2,adaptive_feather,42,3,VeryDark,4,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.5,0.6420655995607376,1.9776443243026733,1.000876784324646
APTOS,MESSIDOR2,adaptive_feather,42,4,Bright,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6809328993161519,3.3336541652679443,1.3781782388687134
APTOS,MESSIDOR2,adaptive_feather,42,4,Dark,14,0.07142857142857142,0.026666666666666665,0.13333333333333333,0.07142857142857142,0.0,0.14285714285714285,0.829103369797979,4.53779935836792,1.6073330640792847
APTOS,MESSIDOR2,adaptive_feather,42,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8133562326431275,6.5828680992126465,1.6945836544036865
APTOS,MESSIDOR2,adaptive_feather,42,4,Normal,8,0.125,0.04444444444444444,0.2222222222222222,0.125,0.0,0.375,0.5797774605453014,3.9330475330352783,1.266689419746399
APTOS,MESSIDOR2,adaptive_feather,42,4,VeryDark,5,0.0,0.0,0.0,0.0,0.0,0.2,0.9057055234909058,6.1048197746276855,1.7990283966064453
