dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,adaptive_feather,42,hold_out,0,Bright,472,0.5444915254237288,0.1410150891632373,0.0,0.1052889304898553,1.0209977626800537,0.5809728503227234
EYEPACS,adaptive_feather,42,hold_out,0,Dark,421,0.6104513064133017,0.15162241887905606,0.0,0.146509087850249,0.9613869190216064,0.539542019367218
EYEPACS,adaptive_feather,42,hold_out,0,ExtremelyDark,332,0.6024096385542169,0.15037593984962405,0.0,0.1307804562959326,0.9397523999214172,0.5409762859344482
EYEPACS,adaptive_feather,42,hold_out,0,Normal,381,0.6062992125984252,0.15098039215686274,0.0,0.15351146725531953,0.9867027401924133,0.5516143441200256
EYEPACS,adaptive_feather,42,hold_out,0,VeryBright,205,0.5170731707317073,0.13633440514469453,0.0,0.09718923132594039,1.0547609329223633,0.6058648228645325
EYEPACS,adaptive_feather,42,hold_out,0,VeryDark,246,0.6666666666666666,0.16,0.0,0.1859759487272278,0.886478841304779,0.5002026557922363
EYEPACS,adaptive_feather,42,hold_out,1,Bright,156,0.28205128205128205,0.088,0.0,0.19473856372328904,1.3004839420318604,0.7355268597602844
EYEPACS,adaptive_feather,42,hold_out,1,Dark,139,0.302158273381295,0.09281767955801104,0.0,0.14843706915275653,1.2132130861282349,0.7036615610122681
EYEPACS,adaptive_feather,42,hold_out,1,ExtremelyDark,119,0.35294117647058826,0.10434782608695652,0.0,0.12381562753384855,1.163280963897705,0.6808223724365234
EYEPACS,adaptive_feather,42,hold_out,1,Normal,131,0.3435114503816794,0.10227272727272727,0.0,0.14128832746553058,1.2095553874969482,0.7006856203079224
EYEPACS,adaptive_feather,42,hold_out,1,VeryBright,75,0.36,0.10588235294117647,0.0,0.1007450846831004,1.1071083545684814,0.6626978516578674
EYEPACS,adaptive_feather,42,hold_out,1,VeryDark,78,0.2692307692307692,0.08484848484848485,0.0,0.22646717364207294,1.2376922369003296,0.7400662302970886
EYEPACS,adaptive_feather,42,hold_out,2,Bright,284,0.3908450704225352,0.11240506329113924,0.0,0.07711386712084352,1.2689694166183472,0.697734534740448
EYEPACS,adaptive_feather,42,hold_out,2,Dark,233,0.40772532188841204,0.11585365853658536,0.0,0.13574984196429601,1.3019328117370605,0.7218976616859436
EYEPACS,adaptive_feather,42,hold_out,2,ExtremelyDark,214,0.34579439252336447,0.10277777777777777,0.0,0.11564653269319891,1.3429327011108398,0.7466092705726624
EYEPACS,adaptive_feather,42,hold_out,2,Normal,238,0.44537815126050423,0.12325581395348836,0.0,0.08776674012677008,1.2569811344146729,0.6856818795204163
EYEPACS,adaptive_feather,42,hold_out,2,VeryBright,114,0.39473684210526316,0.11320754716981132,0.0,0.10908707139784829,1.322289228439331,0.7238427996635437
EYEPACS,adaptive_feather,42,hold_out,2,VeryDark,139,0.4244604316546763,0.11919191919191918,0.0,0.135459202656643,1.2679682970046997,0.7000725269317627
EYEPACS,adaptive_feather,42,hold_out,3,Bright,130,0.45384615384615384,0.12486772486772486,0.0,0.08962800617401416,1.3517550230026245,0.6574790477752686
EYEPACS,adaptive_feather,42,hold_out,3,Dark,98,0.4387755102040816,0.12198581560283688,0.0,0.16001801755355327,1.402637243270874,0.6768020987510681
EYEPACS,adaptive_feather,42,hold_out,3,ExtremelyDark,84,0.4880952380952381,0.1312,0.0,0.08757702066075235,1.3146398067474365,0.6479384899139404
EYEPACS,adaptive_feather,42,hold_out,3,Normal,115,0.5565217391304348,0.14301675977653633,0.0,0.1344068706035614,1.1101369857788086,0.5432927012443542
EYEPACS,adaptive_feather,42,hold_out,3,VeryBright,37,0.5405405405405406,0.14035087719298245,0.0,0.16829122925126874,1.273108959197998,0.6214953064918518
EYEPACS,adaptive_feather,42,hold_out,3,VeryDark,67,0.5223880597014925,0.13725490196078433,0.0,0.16834169848641353,1.3252884149551392,0.6404270529747009
EYEPACS,adaptive_feather,42,hold_out,4,Bright,111,0.46846846846846846,0.12760736196319017,0.0,0.17664106874852564,1.451483130455017,0.6559282541275024
EYEPACS,adaptive_feather,42,hold_out,4,Dark,127,0.6062992125984252,0.15098039215686274,0.0,0.09416319840536341,0.9695261120796204,0.4763185977935791
EYEPACS,adaptive_feather,42,hold_out,4,ExtremelyDark,80,0.6625,0.15939849624060148,0.0,0.1434430416673422,1.1193705797195435,0.4733980596065521
EYEPACS,adaptive_feather,42,hold_out,4,Normal,111,0.6306306306306306,0.15469613259668508,0.0,0.08116197827700021,0.9810031056404114,0.4731844961643219
EYEPACS,adaptive_feather,42,hold_out,4,VeryBright,33,0.5151515151515151,0.136,0.0,0.08630652951471733,1.235327959060669,0.6052241325378418
EYEPACS,adaptive_feather,42,hold_out,4,VeryDark,61,0.5573770491803278,0.1431578947368421,0.0,0.19642482013975987,1.0814110040664673,0.5080511569976807
