source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
APTOS,MESSIDOR2,hard_mask,42,0,Bright,117,1.0,0.2,1.0,1.0,,1.0,0.05941492726660183,0.06432659178972244,0.012204433791339397
APTOS,MESSIDOR2,hard_mask,42,0,Dark,421,1.0,0.2,1.0,1.0,,1.0,0.0934843377092955,0.1038440689444542,0.025330346077680588
APTOS,MESSIDOR2,hard_mask,42,0,ExtremelyDark,84,1.0,0.2,1.0,1.0,,1.0,0.07564868813469297,0.08249761909246445,0.01712147332727909
APTOS,MESSIDOR2,hard_mask,42,0,Normal,171,1.0,0.2,1.0,1.0,,1.0,0.06886505766918785,0.07594238221645355,0.016546448692679405
APTOS,MESSIDOR2,hard_mask,42,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.05152714252471924,0.05382173880934715,0.006749742664396763
APTOS,MESSIDOR2,hard_mask,42,0,VeryDark,220,1.0,0.2,1.0,1.0,,1.0,0.09439830129796808,0.10743321478366852,0.029474418610334396
APTOS,MESSIDOR2,hard_mask,42,1,Bright,76,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.9363618124472467,3.9417290687561035,1.8249112367630005
APTOS,MESSIDOR2,hard_mask,42,1,Dark,86,0.0,0.0,0.0,0.0,0.0,0.8372093023255814,0.896514267422432,3.3000385761260986,1.7026991844177246
APTOS,MESSIDOR2,hard_mask,42,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9191985428333282,3.4215519428253174,1.7730892896652222
APTOS,MESSIDOR2,hard_mask,42,1,Normal,70,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9084925404616764,3.697279691696167,1.7548414468765259
APTOS,MESSIDOR2,hard_mask,42,1,VeryBright,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9187392393747966,4.078894138336182,1.817805290222168
APTOS,MESSIDOR2,hard_mask,42,1,VeryDark,26,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.8995780990673946,3.17317795753479,1.6937452554702759
APTOS,MESSIDOR2,hard_mask,42,2,Bright,87,0.022988505747126436,0.00898876404494382,0.0449438202247191,0.022988505747126436,0.0,0.5402298850574713,0.8600397175070883,3.5702106952667236,1.6618998050689697
APTOS,MESSIDOR2,hard_mask,42,2,Dark,109,0.0,0.0,0.0,0.0,0.0,0.1559633027522936,0.8820720216549865,4.150175094604492,1.7358237504959106
APTOS,MESSIDOR2,hard_mask,42,2,ExtremelyDark,9,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.8574823141098022,3.8625974655151367,1.7076635360717773
APTOS,MESSIDOR2,hard_mask,42,2,Normal,106,0.03773584905660377,0.014545454545454545,0.07272727272727272,0.03773584905660377,0.0,0.2641509433962264,0.8136343067195618,3.8429672718048096,1.6270864009857178
APTOS,MESSIDOR2,hard_mask,42,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.5,0.633445143699646,2.036419630050659,1.166843295097351
APTOS,MESSIDOR2,hard_mask,42,2,VeryDark,34,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.8869865186074202,4.420659065246582,1.765078067779541
APTOS,MESSIDOR2,hard_mask,42,3,Bright,23,0.0,0.0,0.0,0.0,0.0,0.0,0.6387227255365123,3.6976053714752197,1.431046724319458
APTOS,MESSIDOR2,hard_mask,42,3,Dark,20,0.1,0.03636363636363636,0.18181818181818182,0.1,0.0,0.35,0.5539154917001724,2.9205880165100098,1.2783026695251465
APTOS,MESSIDOR2,hard_mask,42,3,ExtremelyDark,2,0.0,0.0,0.0,0.0,0.0,0.5,0.7637375891208649,3.907451868057251,1.4883519411087036
APTOS,MESSIDOR2,hard_mask,42,3,Normal,25,0.0,0.0,0.0,0.0,0.0,0.12,0.6624327754974365,3.3325252532958984,1.3857333660125732
APTOS,MESSIDOR2,hard_mask,42,3,VeryBright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42367443442344666,2.9846596717834473,1.2024129629135132
APTOS,MESSIDOR2,hard_mask,42,3,VeryDark,4,0.0,0.0,0.0,0.0,0.0,0.5,0.613471657037735,2.4465415477752686,1.249525547027588
APTOS,MESSIDOR2,hard_mask,42,4,Bright,3,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.434928427139918,2.094987154006958,0.7822329998016357
APTOS,MESSIDOR2,hard_mask,42,4,Dark,14,0.21428571428571427,0.07058823529411765,0.35294117647058826,0.21428571428571427,0.0,0.42857142857142855,0.634226741535323,2.886821985244751,1.2648364305496216
APTOS,MESSIDOR2,hard_mask,42,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.2,0.8714671730995178,5.091040134429932,1.7551254034042358
APTOS,MESSIDOR2,hard_mask,42,4,Normal,8,0.0,0.0,0.0,0.0,0.0,0.25,0.6136584915220737,3.300100088119507,1.2560350894927979
APTOS,MESSIDOR2,hard_mask,42,4,VeryDark,5,0.0,0.0,0.0,0.0,0.0,0.4,0.7782900094985963,3.581305980682373,1.5024453401565552
