dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,fixed_feather,42,hold_out,0,Bright,472,0.00423728813559322,0.0016877637130801686,0.0,0.310027251651479,1.8594216108322144,0.9119441509246826
EYEPACS,fixed_feather,42,hold_out,0,Dark,421,0.0,0.0,0.0,0.30171627372574067,1.845458984375,0.9032604098320007
EYEPACS,fixed_feather,42,hold_out,0,ExtremelyDark,332,0.006024096385542169,0.0023952095808383233,0.0,0.2964833753522912,1.7902835607528687,0.8859836459159851
EYEPACS,fixed_feather,42,hold_out,0,Normal,381,0.0,0.0,0.0,0.29963152705058654,1.851493239402771,0.905849277973175
EYEPACS,fixed_feather,42,hold_out,0,VeryBright,205,0.004878048780487805,0.001941747572815534,0.0,0.3124086253163291,1.8356889486312866,0.9045002460479736
EYEPACS,fixed_feather,42,hold_out,0,VeryDark,246,0.008130081300813009,0.0032258064516129032,0.0,0.29836181944947904,1.8310160636901855,0.899135947227478
EYEPACS,fixed_feather,42,hold_out,1,Bright,156,0.20512820512820512,0.06808510638297872,0.0,0.11940955962890235,1.4774425029754639,0.7645172476768494
EYEPACS,fixed_feather,42,hold_out,1,Dark,139,0.43884892086330934,0.122,0.0,0.13339767728349286,1.331072211265564,0.6856860518455505
EYEPACS,fixed_feather,42,hold_out,1,ExtremelyDark,119,0.47058823529411764,0.128,0.0,0.17406811896993332,1.3919410705566406,0.7165055871009827
EYEPACS,fixed_feather,42,hold_out,1,Normal,131,0.40458015267175573,0.11521739130434783,0.0,0.10308725779293147,1.3547215461730957,0.7020275592803955
EYEPACS,fixed_feather,42,hold_out,1,VeryBright,75,0.17333333333333334,0.0590909090909091,0.0,0.14198478798071543,1.4547216892242432,0.7567511796951294
EYEPACS,fixed_feather,42,hold_out,1,VeryDark,78,0.5256410256410257,0.13781512605042018,0.0,0.21047951777776078,1.3132773637771606,0.6735972166061401
EYEPACS,fixed_feather,42,hold_out,2,Bright,284,0.5809859154929577,0.14699331848552338,0.0,0.26845352225740193,1.2758651971817017,0.6620774865150452
EYEPACS,fixed_feather,42,hold_out,2,Dark,233,0.4034334763948498,0.11498470948012232,0.0,0.15662830633155267,1.3772482872009277,0.7155689001083374
EYEPACS,fixed_feather,42,hold_out,2,ExtremelyDark,214,0.3878504672897196,0.11178451178451179,0.0,0.19690179414002695,1.3964459896087646,0.724842369556427
EYEPACS,fixed_feather,42,hold_out,2,Normal,238,0.3487394957983193,0.10342679127725855,0.0,0.09667188392466858,1.4056512117385864,0.7278023958206177
EYEPACS,fixed_feather,42,hold_out,2,VeryBright,114,0.7807017543859649,0.17536945812807883,0.0,0.4502206951902624,1.1922452449798584,0.611932098865509
EYEPACS,fixed_feather,42,hold_out,2,VeryDark,139,0.3597122302158273,0.10582010582010581,0.0,0.1807350436453339,1.3826521635055542,0.7190597057342529
EYEPACS,fixed_feather,42,hold_out,3,Bright,130,0.5384615384615384,0.13999999999999999,0.0,0.20578400962627852,1.2541793584823608,0.6517164707183838
EYEPACS,fixed_feather,42,hold_out,3,Dark,98,0.5,0.13333333333333333,0.0,0.18382284805482746,1.3147642612457275,0.6766214370727539
EYEPACS,fixed_feather,42,hold_out,3,ExtremelyDark,84,0.6309523809523809,0.15474452554744528,0.0,0.315626781966005,1.2253049612045288,0.6419141292572021
EYEPACS,fixed_feather,42,hold_out,3,Normal,115,0.6173913043478261,0.15268817204301074,0.0,0.28513497062351395,1.2223377227783203,0.6353772282600403
EYEPACS,fixed_feather,42,hold_out,3,VeryBright,37,0.35135135135135137,0.10400000000000001,0.0,0.1266983779701027,1.3438019752502441,0.707360565662384
EYEPACS,fixed_feather,42,hold_out,3,VeryDark,67,0.5671641791044776,0.14476190476190476,0.0,0.3109266424357002,1.320367693901062,0.6881656646728516
EYEPACS,fixed_feather,42,hold_out,4,Bright,111,0.4864864864864865,0.13090909090909092,0.0,0.18329893562707814,1.3107359409332275,0.6510809659957886
EYEPACS,fixed_feather,42,hold_out,4,Dark,127,0.6535433070866141,0.1580952380952381,0.0,0.2837892599462524,1.217451810836792,0.6083787083625793
EYEPACS,fixed_feather,42,hold_out,4,ExtremelyDark,80,0.575,0.146031746031746,0.0,0.23184903655201194,1.243149757385254,0.6215909719467163
EYEPACS,fixed_feather,42,hold_out,4,Normal,111,0.6756756756756757,0.16129032258064516,0.0,0.3183596445633484,1.1378486156463623,0.5706033706665039
EYEPACS,fixed_feather,42,hold_out,4,VeryBright,33,0.5757575757575758,0.14615384615384613,0.0,0.26095478823690704,1.2846639156341553,0.6398724913597107
EYEPACS,fixed_feather,42,hold_out,4,VeryDark,61,0.5901639344262295,0.14845360824742268,0.0,0.307455051873551,1.1655080318450928,0.5803428292274475
