dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,fixed_feather,2024,hold_out,0,Bright,472,0.5635593220338984,0.14417344173441735,0.0,0.10435884894203332,0.9794400930404663,0.5550404787063599
EYEPACS,fixed_feather,2024,hold_out,0,Dark,421,0.6294536817102138,0.15451895043731778,0.0,0.14603771945359872,0.9405137896537781,0.5206019878387451
EYEPACS,fixed_feather,2024,hold_out,0,ExtremelyDark,332,0.6114457831325302,0.15177570093457943,0.0,0.11904598628900136,0.9095968008041382,0.5199812054634094
EYEPACS,fixed_feather,2024,hold_out,0,Normal,381,0.6430446194225722,0.15654952076677314,0.0,0.1700173033660478,0.9353451728820801,0.5210691094398499
EYEPACS,fixed_feather,2024,hold_out,0,VeryBright,205,0.551219512195122,0.1421383647798742,0.0,0.10303037166595459,0.9545888900756836,0.5479918122291565
EYEPACS,fixed_feather,2024,hold_out,0,VeryDark,246,0.6341463414634146,0.15522388059701492,0.0,0.15186136264384276,0.889933705329895,0.5036258697509766
EYEPACS,fixed_feather,2024,hold_out,1,Bright,156,0.28846153846153844,0.08955223880597016,0.0,0.14556075207507,1.2430285215377808,0.7054275274276733
EYEPACS,fixed_feather,2024,hold_out,1,Dark,139,0.38848920863309355,0.11191709844559586,0.0,0.12897171648286232,1.1751434803009033,0.6795015335083008
EYEPACS,fixed_feather,2024,hold_out,1,ExtremelyDark,119,0.36134453781512604,0.10617283950617284,0.0,0.17910651587137655,1.203258752822876,0.6967723965644836
EYEPACS,fixed_feather,2024,hold_out,1,Normal,131,0.3511450381679389,0.103954802259887,0.0,0.15404593808050374,1.1848468780517578,0.6841262578964233
EYEPACS,fixed_feather,2024,hold_out,1,VeryBright,75,0.3333333333333333,0.1,0.0,0.1451489027341207,1.1585310697555542,0.6881133913993835
EYEPACS,fixed_feather,2024,hold_out,1,VeryDark,78,0.3076923076923077,0.09411764705882353,0.0,0.20199528088172275,1.2244211435317993,0.715809166431427
EYEPACS,fixed_feather,2024,hold_out,2,Bright,284,0.3732394366197183,0.10871794871794871,0.0,0.1567571554595316,1.3777093887329102,0.7573736310005188
EYEPACS,fixed_feather,2024,hold_out,2,Dark,233,0.30042918454935624,0.0924092409240924,0.0,0.20479750626844398,1.4644460678100586,0.8116596341133118
EYEPACS,fixed_feather,2024,hold_out,2,ExtremelyDark,214,0.29906542056074764,0.0920863309352518,0.0,0.21202971465955267,1.4838573932647705,0.8153308629989624
EYEPACS,fixed_feather,2024,hold_out,2,Normal,238,0.3403361344537815,0.10156739811912226,0.0,0.2249540507229937,1.4305771589279175,0.782832145690918
EYEPACS,fixed_feather,2024,hold_out,2,VeryBright,114,0.2982456140350877,0.0918918918918919,0.0,0.18129744668278777,1.4898346662521362,0.809156596660614
EYEPACS,fixed_feather,2024,hold_out,2,VeryDark,139,0.35251798561151076,0.10425531914893618,0.0,0.12867305100821763,1.3647384643554688,0.7524207234382629
EYEPACS,fixed_feather,2024,hold_out,3,Bright,130,0.5615384615384615,0.1438423645320197,0.0,0.09843609688373713,1.1865566968917847,0.5726386308670044
EYEPACS,fixed_feather,2024,hold_out,3,Dark,98,0.46938775510204084,0.12777777777777777,0.0,0.1571363038858589,1.3092892169952393,0.6332756280899048
EYEPACS,fixed_feather,2024,hold_out,3,ExtremelyDark,84,0.5952380952380952,0.1492537313432836,0.0,0.15091801363797414,1.1723829507827759,0.5602814555168152
EYEPACS,fixed_feather,2024,hold_out,3,Normal,115,0.6,0.15,0.0,0.14727190914361374,1.0554251670837402,0.5161542892456055
EYEPACS,fixed_feather,2024,hold_out,3,VeryBright,37,0.5675675675675675,0.14482758620689656,0.0,0.2103306461830397,1.1555957794189453,0.5956353545188904
EYEPACS,fixed_feather,2024,hold_out,3,VeryDark,67,0.5223880597014925,0.13725490196078433,0.0,0.1548024418193903,1.211853265762329,0.5935028791427612
EYEPACS,fixed_feather,2024,hold_out,4,Bright,111,0.5315315315315315,0.1388235294117647,0.0,0.126733142781902,1.35126793384552,0.6231755614280701
EYEPACS,fixed_feather,2024,hold_out,4,Dark,127,0.6220472440944882,0.1533980582524272,0.0,0.11620660724602346,0.9348222017288208,0.4736044406890869
EYEPACS,fixed_feather,2024,hold_out,4,ExtremelyDark,80,0.6625,0.15939849624060148,0.0,0.10024357959628105,1.0867395401000977,0.4705117344856262
EYEPACS,fixed_feather,2024,hold_out,4,Normal,111,0.6846846846846847,0.1625668449197861,0.0,0.06931704886861749,0.8833155035972595,0.419277161359787
EYEPACS,fixed_feather,2024,hold_out,4,VeryBright,33,0.48484848484848486,0.13061224489795917,0.0,0.16455116010073464,1.2304840087890625,0.5970306992530823
EYEPACS,fixed_feather,2024,hold_out,4,VeryDark,61,0.6557377049180327,0.15841584158415842,0.0,0.15479994088899895,0.966490626335144,0.45491090416908264
