source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,fixed_feather,42,0,Bright,117,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.2721288135418525,1.8253422975540161,0.8919620513916016
EYEPACS,MESSIDOR2,fixed_feather,42,0,Dark,421,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,0.2880879433166386,1.9231878519058228,0.9247840046882629
EYEPACS,MESSIDOR2,fixed_feather,42,0,ExtremelyDark,84,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.28990612356435685,1.9867609739303589,0.9419959783554077
EYEPACS,MESSIDOR2,fixed_feather,42,0,Normal,171,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.28663113556410136,1.8776144981384277,0.9130246639251709
EYEPACS,MESSIDOR2,fixed_feather,42,0,VeryBright,4,0.0,0.0,0.0,0.0,0.0,0.0,0.2657163590192795,1.8232241868972778,0.8901984691619873
EYEPACS,MESSIDOR2,fixed_feather,42,0,VeryDark,220,0.004545454545454545,0.0018099547511312218,0.00904977375565611,0.004545454545454545,0.0,0.013636363636363636,0.28662281402979384,1.9704029560089111,0.9387062788009644
EYEPACS,MESSIDOR2,fixed_feather,42,1,Bright,76,0.11842105263157894,0.042352941176470586,0.21176470588235294,0.11842105263157894,0.0,0.32894736842105265,0.1624754248186946,1.527709722518921,0.7852085828781128
EYEPACS,MESSIDOR2,fixed_feather,42,1,Dark,86,0.046511627906976744,0.017777777777777778,0.08888888888888889,0.046511627906976744,0.0,0.11627906976744186,0.24316544726837513,1.6171174049377441,0.8259744644165039
EYEPACS,MESSIDOR2,fixed_feather,42,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2811646064122518,1.6254421472549438,0.8242951035499573
EYEPACS,MESSIDOR2,fixed_feather,42,1,Normal,70,0.05714285714285714,0.021621621621621623,0.10810810810810811,0.05714285714285714,0.0,0.3142857142857143,0.2309314331838063,1.564441442489624,0.8032366633415222
EYEPACS,MESSIDOR2,fixed_feather,42,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.2607059081395467,1.4694348573684692,0.7554575800895691
EYEPACS,MESSIDOR2,fixed_feather,42,1,VeryDark,26,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.29810227339084333,1.6546242237091064,0.8402724862098694
EYEPACS,MESSIDOR2,fixed_feather,42,2,Bright,87,0.05747126436781609,0.021739130434782608,0.10869565217391303,0.05747126436781609,0.0,0.7126436781609196,0.22771985096664263,1.4862432479858398,0.7628297209739685
EYEPACS,MESSIDOR2,fixed_feather,42,2,Dark,109,0.1559633027522936,0.053968253968253964,0.2698412698412698,0.1559633027522936,0.0,0.8165137614678899,0.14561120181455525,1.4164530038833618,0.7371385097503662
EYEPACS,MESSIDOR2,fixed_feather,42,2,ExtremelyDark,9,0.1111111111111111,0.04,0.2,0.1111111111111111,0.0,0.5555555555555556,0.18178811834918127,1.5278524160385132,0.7809884548187256
EYEPACS,MESSIDOR2,fixed_feather,42,2,Normal,106,0.16981132075471697,0.05806451612903226,0.2903225806451613,0.16981132075471697,0.0,0.7830188679245284,0.1359825165204282,1.4311726093292236,0.7435944080352783
