dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,hard_mask,2024,hold_out,0,Bright,472,0.5063559322033898,0.13445850914205343,0.0,0.05333484658750437,1.0509974956512451,0.5951645970344543
EYEPACS,hard_mask,2024,hold_out,0,Dark,421,0.5581947743467933,0.14329268292682926,0.0,0.08918293949544005,0.9819018244743347,0.5563235878944397
EYEPACS,hard_mask,2024,hold_out,0,ExtremelyDark,332,0.608433734939759,0.15131086142322098,0.0,0.11751164141369154,0.9191811084747314,0.5295310020446777
EYEPACS,hard_mask,2024,hold_out,0,Normal,381,0.5091863517060368,0.13495652173913045,0.0,0.07890161496447766,1.0365560054779053,0.5834148526191711
EYEPACS,hard_mask,2024,hold_out,0,VeryBright,205,0.45365853658536587,0.12483221476510067,0.0,0.039534163911168166,1.0564770698547363,0.6141014695167542
EYEPACS,hard_mask,2024,hold_out,0,VeryDark,246,0.6178861788617886,0.15276381909547737,0.0,0.11302172689418484,0.8778248429298401,0.5050592422485352
EYEPACS,hard_mask,2024,hold_out,1,Bright,156,0.358974358974359,0.10566037735849057,0.0,0.10778583318759234,1.1903407573699951,0.6719835996627808
EYEPACS,hard_mask,2024,hold_out,1,Dark,139,0.43884892086330934,0.122,0.0,0.11169417315035415,1.085890531539917,0.6246563792228699
EYEPACS,hard_mask,2024,hold_out,1,ExtremelyDark,119,0.40336134453781514,0.11497005988023952,0.0,0.11008529577936446,1.09689462184906,0.6506041288375854
EYEPACS,hard_mask,2024,hold_out,1,Normal,131,0.5190839694656488,0.13668341708542714,0.0,0.140289401280061,1.107452154159546,0.6329039335250854
EYEPACS,hard_mask,2024,hold_out,1,VeryBright,75,0.4533333333333333,0.12477064220183487,0.0,0.11258917609850566,1.109750509262085,0.6391419768333435
EYEPACS,hard_mask,2024,hold_out,1,VeryDark,78,0.358974358974359,0.10566037735849057,0.0,0.16945774948749787,1.186075210571289,0.7099370956420898
EYEPACS,hard_mask,2024,hold_out,2,Bright,284,0.41901408450704225,0.11811414392059554,0.0,0.11082453060318047,1.3294909000396729,0.7255216240882874
EYEPACS,hard_mask,2024,hold_out,2,Dark,233,0.33476394849785407,0.10032154340836012,0.0,0.18799642291191818,1.4387589693069458,0.7903341054916382
EYEPACS,hard_mask,2024,hold_out,2,ExtremelyDark,214,0.3177570093457944,0.09645390070921986,0.0,0.19258917499089906,1.4486209154129028,0.8009212613105774
EYEPACS,hard_mask,2024,hold_out,2,Normal,238,0.35714285714285715,0.10526315789473684,0.0,0.212146022239653,1.381727695465088,0.7665444016456604
EYEPACS,hard_mask,2024,hold_out,2,VeryBright,114,0.39473684210526316,0.11320754716981132,0.0,0.15756575240377796,1.3546160459518433,0.7389464378356934
EYEPACS,hard_mask,2024,hold_out,2,VeryDark,139,0.3237410071942446,0.09782608695652174,0.0,0.14226901767065198,1.401106834411621,0.7750821709632874
EYEPACS,hard_mask,2024,hold_out,3,Bright,130,0.5538461538461539,0.14257425742574256,0.0,0.11134758729201098,1.2021398544311523,0.5944753885269165
EYEPACS,hard_mask,2024,hold_out,3,Dark,98,0.5510204081632653,0.14210526315789473,0.0,0.14510152656204847,1.2409563064575195,0.596089243888855
EYEPACS,hard_mask,2024,hold_out,3,ExtremelyDark,84,0.5833333333333334,0.14736842105263157,0.0,0.1318968722508067,1.2252088785171509,0.5746527910232544
EYEPACS,hard_mask,2024,hold_out,3,Normal,115,0.6347826086956522,0.15531914893617021,0.0,0.12205318873343259,0.9588091373443604,0.45887646079063416
EYEPACS,hard_mask,2024,hold_out,3,VeryBright,37,0.5945945945945946,0.14915254237288136,0.0,0.15181890371683485,1.058831810951233,0.551591694355011
EYEPACS,hard_mask,2024,hold_out,3,VeryDark,67,0.47761194029850745,0.1292929292929293,0.0,0.11686984127137198,1.1944968700408936,0.6076241731643677
EYEPACS,hard_mask,2024,hold_out,4,Bright,111,0.5495495495495496,0.1418604651162791,0.0,0.12445237239201862,1.1687071323394775,0.5733741521835327
EYEPACS,hard_mask,2024,hold_out,4,Dark,127,0.6220472440944882,0.1533980582524272,0.0,0.11441478831326868,0.93707674741745,0.47297486662864685
EYEPACS,hard_mask,2024,hold_out,4,ExtremelyDark,80,0.6375,0.15572519083969466,0.0,0.1501965992152691,1.1417779922485352,0.48180946707725525
EYEPACS,hard_mask,2024,hold_out,4,Normal,111,0.6936936936936937,0.16382978723404257,0.0,0.11380712218112773,0.8760847449302673,0.4271068871021271
EYEPACS,hard_mask,2024,hold_out,4,VeryBright,33,0.5151515151515151,0.136,0.0,0.1805770767457558,1.1625099182128906,0.5577898025512695
EYEPACS,hard_mask,2024,hold_out,4,VeryDark,61,0.6065573770491803,0.15102040816326529,0.0,0.13263556678764155,1.035544753074646,0.4949696958065033
