source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,fixed_feather,2024,0,Bright,117,0.6837606837606838,0.16243654822335024,0.8121827411167513,0.6837606837606838,0.0,0.8803418803418803,0.24665811670641616,0.993899405002594,0.5431718230247498
EYEPACS,MESSIDOR2,fixed_feather,2024,0,Dark,421,0.42755344418052255,0.11980033277870217,0.5990016638935108,0.42755344418052255,0.0,0.7553444180522565,0.06069390259842409,1.2908265590667725,0.6855931282043457
EYEPACS,MESSIDOR2,fixed_feather,2024,0,ExtremelyDark,84,0.2619047619047619,0.08301886792452831,0.4150943396226416,0.2619047619047619,0.0,0.5952380952380952,0.18418950401246548,1.4809563159942627,0.7936114072799683
EYEPACS,MESSIDOR2,fixed_feather,2024,0,Normal,171,0.543859649122807,0.14090909090909093,0.7045454545454546,0.543859649122807,0.0,0.8128654970760234,0.12164288105671865,1.1055320501327515,0.6002547144889832
EYEPACS,MESSIDOR2,fixed_feather,2024,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.4873381406068802,0.7162981629371643,0.3745526075363159
EYEPACS,MESSIDOR2,fixed_feather,2024,0,VeryDark,220,0.38181818181818183,0.1105263157894737,0.5526315789473685,0.38181818181818183,0.0,0.7227272727272728,0.09785913493145595,1.3743687868118286,0.7205405235290527
EYEPACS,MESSIDOR2,fixed_feather,2024,1,Bright,76,0.11842105263157894,0.042352941176470586,0.21176470588235294,0.11842105263157894,0.0,0.5921052631578947,0.34900880350094093,1.403277039527893,0.8247354626655579
EYEPACS,MESSIDOR2,fixed_feather,2024,1,Dark,86,0.1744186046511628,0.0594059405940594,0.297029702970297,0.1744186046511628,0.0,0.4069767441860465,0.24786524465957355,1.6660065650939941,0.8486660718917847
EYEPACS,MESSIDOR2,fixed_feather,2024,1,ExtremelyDark,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.5,0.17282529671986896,1.8841596841812134,0.8419002890586853
EYEPACS,MESSIDOR2,fixed_feather,2024,1,Normal,70,0.18571428571428572,0.06265060240963856,0.3132530120481928,0.18571428571428572,0.0,0.6,0.23428101880209784,1.4084608554840088,0.7790700793266296
EYEPACS,MESSIDOR2,fixed_feather,2024,1,VeryBright,6,0.16666666666666666,0.05714285714285714,0.2857142857142857,0.16666666666666666,0.0,0.5,0.2859787940979004,1.5594722032546997,0.8381600975990295
EYEPACS,MESSIDOR2,fixed_feather,2024,1,VeryDark,26,0.15384615384615385,0.05333333333333333,0.26666666666666666,0.15384615384615385,0.0,0.46153846153846156,0.26894270428098166,1.826092004776001,0.8696871399879456
EYEPACS,MESSIDOR2,fixed_feather,2024,2,Bright,87,0.3793103448275862,0.11000000000000001,0.55,0.3793103448275862,0.0,0.6551724137931034,0.1201110307512612,1.3490325212478638,0.7327234745025635
EYEPACS,MESSIDOR2,fixed_feather,2024,2,Dark,109,0.5321100917431193,0.13892215568862276,0.6946107784431138,0.5321100917431193,0.0,0.7889908256880734,0.16587172626355376,1.1552897691726685,0.6328973770141602
EYEPACS,MESSIDOR2,fixed_feather,2024,2,ExtremelyDark,9,0.4444444444444444,0.12307692307692308,0.6153846153846154,0.4444444444444444,0.0,0.5555555555555556,0.41588294174936086,1.3910408020019531,0.7419083118438721
EYEPACS,MESSIDOR2,fixed_feather,2024,2,Normal,106,0.5094339622641509,0.135,0.6750000000000002,0.5094339622641509,0.0,0.7075471698113207,0.10358398562332369,1.2378034591674805,0.6748282313346863
EYEPACS,MESSIDOR2,fixed_feather,2024,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5677918940782547,1.9928812980651855,1.0999846458435059
EYEPACS,MESSIDOR2,fixed_feather,2024,2,VeryDark,34,0.5882352941176471,0.14814814814814814,0.7407407407407407,0.5882352941176471,0.0,0.7647058823529411,0.25842733067624707,1.1736650466918945,0.6376696228981018
EYEPACS,MESSIDOR2,fixed_feather,2024,3,Bright,23,0.6956521739130435,0.1641025641025641,0.8205128205128205,0.6956521739130435,0.0,0.9130434782608695,0.21960205487582993,0.7960953116416931,0.43058615922927856
EYEPACS,MESSIDOR2,fixed_feather,2024,3,Dark,20,0.7,0.16470588235294117,0.8235294117647058,0.7,0.0,0.85,0.19338699281215666,0.7518157958984375,0.3822944164276123
EYEPACS,MESSIDOR2,fixed_feather,2024,3,ExtremelyDark,2,1.0,0.2,1.0,1.0,,1.0,0.4763692021369934,0.6477634906768799,0.4340246021747589
EYEPACS,MESSIDOR2,fixed_feather,2024,3,Normal,25,0.64,0.15609756097560976,0.7804878048780488,0.64,0.0,0.84,0.13625425934791566,0.986220121383667,0.48240405321121216
EYEPACS,MESSIDOR2,fixed_feather,2024,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.10639792680740356,0.11249470710754395,0.01873481646180153
EYEPACS,MESSIDOR2,fixed_feather,2024,3,VeryDark,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.4458061307668686,0.6569518446922302,0.37355467677116394
EYEPACS,MESSIDOR2,fixed_feather,2024,4,Bright,3,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,1.0,0.6344923575719197,1.2334089279174805,0.8984262347221375
EYEPACS,MESSIDOR2,fixed_feather,2024,4,Dark,14,0.6428571428571429,0.1565217391304348,0.782608695652174,0.6428571428571429,0.0,0.7857142857142857,0.24309630266257692,0.966079831123352,0.5097010135650635
EYEPACS,MESSIDOR2,fixed_feather,2024,4,ExtremelyDark,5,0.6,0.15,0.75,0.6,0.0,0.8,0.3858155786991119,1.146969199180603,0.6418585777282715
EYEPACS,MESSIDOR2,fixed_feather,2024,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.75,0.1910058781504631,1.0818661451339722,0.5584044456481934
EYEPACS,MESSIDOR2,fixed_feather,2024,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.6,0.3278337061405182,0.9217081069946289,0.4710749685764313
