dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,no_mask,2024,hold_out,0,Bright,472,0.5084745762711864,0.1348314606741573,0.0,0.06234788698917728,1.0784153938293457,0.5962455868721008
EYEPACS,no_mask,2024,hold_out,0,Dark,421,0.517814726840855,0.13646322378716744,0.0,0.04574076296881089,1.0545176267623901,0.5909912586212158
EYEPACS,no_mask,2024,hold_out,0,ExtremelyDark,332,0.5240963855421686,0.13754940711462452,0.0,0.0850911971002099,1.0174859762191772,0.5686090588569641
EYEPACS,no_mask,2024,hold_out,0,Normal,381,0.4881889763779528,0.1312169312169312,0.0,0.032477601071981,1.064524531364441,0.5940430164337158
EYEPACS,no_mask,2024,hold_out,0,VeryBright,205,0.45365853658536587,0.12483221476510067,0.0,0.05323591668431351,1.1012415885925293,0.6241738200187683
EYEPACS,no_mask,2024,hold_out,0,VeryDark,246,0.5691056910569106,0.1450777202072539,0.0,0.09752504588142645,0.974429726600647,0.5477669835090637
EYEPACS,no_mask,2024,hold_out,1,Bright,156,0.358974358974359,0.10566037735849057,0.0,0.08196190897470866,1.2872049808502197,0.7132362127304077
EYEPACS,no_mask,2024,hold_out,1,Dark,139,0.460431654676259,0.12610837438423644,0.0,0.08951869950020055,1.1204153299331665,0.6342751383781433
EYEPACS,no_mask,2024,hold_out,1,ExtremelyDark,119,0.42016806722689076,0.1183431952662722,0.0,0.16753638529477002,1.1370317935943604,0.6552489399909973
EYEPACS,no_mask,2024,hold_out,1,Normal,131,0.44274809160305345,0.12275132275132275,0.0,0.1169445303105216,1.1601289510726929,0.6516383290290833
EYEPACS,no_mask,2024,hold_out,1,VeryBright,75,0.4266666666666667,0.11962616822429906,0.0,0.05438620686531068,1.1515508890151978,0.6459541916847229
EYEPACS,no_mask,2024,hold_out,1,VeryDark,78,0.38461538461538464,0.11111111111111112,0.0,0.1309856999761019,1.212742567062378,0.6999976634979248
EYEPACS,no_mask,2024,hold_out,2,Bright,284,0.426056338028169,0.11950617283950618,0.0,0.11276686936616898,1.3671468496322632,0.7344322204589844
EYEPACS,no_mask,2024,hold_out,2,Dark,233,0.37339055793991416,0.10874999999999999,0.0,0.14374374025881034,1.412094235420227,0.7595126032829285
EYEPACS,no_mask,2024,hold_out,2,ExtremelyDark,214,0.308411214953271,0.09428571428571428,0.0,0.1434983580468971,1.4646295309066772,0.794715940952301
EYEPACS,no_mask,2024,hold_out,2,Normal,238,0.41596638655462187,0.1175074183976261,0.0,0.11662055094953346,1.3782734870910645,0.7448903322219849
EYEPACS,no_mask,2024,hold_out,2,VeryBright,114,0.34210526315789475,0.10196078431372549,0.0,0.09413074780451623,1.4204061031341553,0.7583922743797302
EYEPACS,no_mask,2024,hold_out,2,VeryDark,139,0.3597122302158273,0.10582010582010581,0.0,0.1924491478599233,1.502888798713684,0.808907151222229
EYEPACS,no_mask,2024,hold_out,3,Bright,130,0.5076923076923077,0.1346938775510204,0.0,0.10948663101746488,1.2518962621688843,0.6080518364906311
EYEPACS,no_mask,2024,hold_out,3,Dark,98,0.4897959183673469,0.13150684931506848,0.0,0.14969604979364237,1.2006845474243164,0.6190935969352722
EYEPACS,no_mask,2024,hold_out,3,ExtremelyDark,84,0.6309523809523809,0.15474452554744528,0.0,0.16963134493146623,1.097196340560913,0.5385336875915527
EYEPACS,no_mask,2024,hold_out,3,Normal,115,0.6086956521739131,0.15135135135135136,0.0,0.08967746807181315,1.0820279121398926,0.528972864151001
EYEPACS,no_mask,2024,hold_out,3,VeryBright,37,0.6216216216216216,0.15333333333333335,0.0,0.20367081745250804,1.0357927083969116,0.5050191283226013
EYEPACS,no_mask,2024,hold_out,3,VeryDark,67,0.582089552238806,0.1471698113207547,0.0,0.17241709023269255,1.1235984563827515,0.5839146375656128
EYEPACS,no_mask,2024,hold_out,4,Bright,111,0.5945945945945946,0.14915254237288136,0.0,0.12151149398571735,1.1027519702911377,0.5447653532028198
EYEPACS,no_mask,2024,hold_out,4,Dark,127,0.6456692913385826,0.1569377990430622,0.0,0.08188155035334309,0.9080780148506165,0.45993372797966003
EYEPACS,no_mask,2024,hold_out,4,ExtremelyDark,80,0.6625,0.15939849624060148,0.0,0.14294791817665103,0.909681499004364,0.4316434860229492
EYEPACS,no_mask,2024,hold_out,4,Normal,111,0.7027027027027027,0.16507936507936508,0.0,0.11242487355395478,0.7973798513412476,0.39832910895347595
EYEPACS,no_mask,2024,hold_out,4,VeryBright,33,0.5454545454545454,0.1411764705882353,0.0,0.18139806841358994,1.1386990547180176,0.5650261640548706
EYEPACS,no_mask,2024,hold_out,4,VeryDark,61,0.639344262295082,0.156,0.0,0.11913727663579533,0.916084349155426,0.4661329984664917
