dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,adaptive_feather,123,hold_out,0,Bright,472,0.586864406779661,0.1479305740987984,0.0,0.12160368200580954,0.9489284157752991,0.5444261431694031
EYEPACS,adaptive_feather,123,hold_out,0,Dark,421,0.6270783847980997,0.15416058394160584,0.0,0.1462746157074201,0.9096999168395996,0.5147730708122253
EYEPACS,adaptive_feather,123,hold_out,0,ExtremelyDark,332,0.6234939759036144,0.15361781076066788,0.0,0.13772300226860734,0.9016722440719604,0.5215284824371338
EYEPACS,adaptive_feather,123,hold_out,0,Normal,381,0.6299212598425197,0.15458937198067632,0.0,0.1629649901718605,0.9284653663635254,0.5232411623001099
EYEPACS,adaptive_feather,123,hold_out,0,VeryBright,205,0.5170731707317073,0.13633440514469453,0.0,0.08169760100725221,0.9874270558357239,0.5733028650283813
EYEPACS,adaptive_feather,123,hold_out,0,VeryDark,246,0.7032520325203252,0.1651551312649165,0.0,0.2120552412499257,0.8540793061256409,0.4842014014720917
EYEPACS,adaptive_feather,123,hold_out,1,Bright,156,0.32051282051282054,0.0970873786407767,0.0,0.12427972209377167,1.1634763479232788,0.6670445203781128
EYEPACS,adaptive_feather,123,hold_out,1,Dark,139,0.39568345323741005,0.1134020618556701,0.0,0.11012475825042174,1.1059294939041138,0.6455357074737549
EYEPACS,adaptive_feather,123,hold_out,1,ExtremelyDark,119,0.3697478991596639,0.10797546012269939,0.0,0.11495797774370979,1.1035823822021484,0.6515131592750549
EYEPACS,adaptive_feather,123,hold_out,1,Normal,131,0.4351145038167939,0.12127659574468086,0.0,0.11310517822058147,1.1060408353805542,0.6474132537841797
EYEPACS,adaptive_feather,123,hold_out,1,VeryBright,75,0.4666666666666667,0.12727272727272726,0.0,0.1099726148446401,1.0058391094207764,0.606606662273407
EYEPACS,adaptive_feather,123,hold_out,1,VeryDark,78,0.358974358974359,0.10566037735849057,0.0,0.13687883011805707,1.1383228302001953,0.6754000186920166
EYEPACS,adaptive_feather,123,hold_out,2,Bright,284,0.352112676056338,0.10416666666666667,0.0,0.18275992299469423,1.3880031108856201,0.7678780555725098
EYEPACS,adaptive_feather,123,hold_out,2,Dark,233,0.34763948497854075,0.10318471337579618,0.0,0.14564015105558564,1.4181441068649292,0.7858378291130066
EYEPACS,adaptive_feather,123,hold_out,2,ExtremelyDark,214,0.2897196261682243,0.08985507246376812,0.0,0.19217808495893657,1.4431958198547363,0.8026385307312012
EYEPACS,adaptive_feather,123,hold_out,2,Normal,238,0.3739495798319328,0.10886850152905199,0.0,0.16974726275486102,1.3656936883926392,0.7495309114456177
EYEPACS,adaptive_feather,123,hold_out,2,VeryBright,114,0.2807017543859649,0.08767123287671233,0.0,0.20970601248636578,1.4566504955291748,0.802282452583313
EYEPACS,adaptive_feather,123,hold_out,2,VeryDark,139,0.34532374100719426,0.10267379679144387,0.0,0.15295271060878426,1.3774296045303345,0.7545762062072754
EYEPACS,adaptive_feather,123,hold_out,3,Bright,130,0.5076923076923077,0.1346938775510204,0.0,0.08919841956633788,1.313582420349121,0.6265712380409241
EYEPACS,adaptive_feather,123,hold_out,3,Dark,98,0.45918367346938777,0.1258741258741259,0.0,0.1309563497803649,1.4040359258651733,0.6593559980392456
EYEPACS,adaptive_feather,123,hold_out,3,ExtremelyDark,84,0.4880952380952381,0.1312,0.0,0.09140154471000035,1.3420674800872803,0.6556586027145386
EYEPACS,adaptive_feather,123,hold_out,3,Normal,115,0.5652173913043478,0.14444444444444443,0.0,0.17116420787313708,1.1168851852416992,0.5360049605369568
EYEPACS,adaptive_feather,123,hold_out,3,VeryBright,37,0.7027027027027027,0.16507936507936508,0.0,0.22367987761626376,1.190448522567749,0.5780305862426758
EYEPACS,adaptive_feather,123,hold_out,3,VeryDark,67,0.44776119402985076,0.12371134020618557,0.0,0.09579052409129354,1.3559989929199219,0.6532471776008606
EYEPACS,adaptive_feather,123,hold_out,4,Bright,111,0.45045045045045046,0.12422360248447203,0.0,0.19744244110476863,1.466676950454712,0.6657835245132446
EYEPACS,adaptive_feather,123,hold_out,4,Dark,127,0.5748031496062992,0.146,0.0,0.14506083234088626,1.0885897874832153,0.5226733088493347
EYEPACS,adaptive_feather,123,hold_out,4,ExtremelyDark,80,0.6625,0.15939849624060148,0.0,0.1005838192999363,1.0967057943344116,0.4735708236694336
EYEPACS,adaptive_feather,123,hold_out,4,Normal,111,0.6216216216216216,0.15333333333333335,0.0,0.07400750227876612,1.037312388420105,0.4922555088996887
EYEPACS,adaptive_feather,123,hold_out,4,VeryBright,33,0.48484848484848486,0.13061224489795917,0.0,0.16306415290543527,1.2022459506988525,0.5795440077781677
EYEPACS,adaptive_feather,123,hold_out,4,VeryDark,61,0.5737704918032787,0.14583333333333331,0.0,0.14929797756867333,1.1625499725341797,0.5199547410011292
