source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,no_mask,123,0,Bright,117,0.6837606837606838,0.16243654822335024,0.8121827411167513,0.6837606837606838,0.0,0.905982905982906,0.19419182263887844,0.8610457181930542,0.4898782968521118
EYEPACS,MESSIDOR2,no_mask,123,0,Dark,421,0.45605700712589076,0.12528548123980424,0.6264274061990212,0.45605700712589076,0.0,0.8622327790973872,0.04603630626428155,1.1178879737854004,0.6352988481521606
EYEPACS,MESSIDOR2,no_mask,123,0,ExtremelyDark,84,0.2976190476190476,0.09174311926605505,0.45871559633027525,0.2976190476190476,0.0,0.7857142857142857,0.15406066871115137,1.2426267862319946,0.7032382488250732
EYEPACS,MESSIDOR2,no_mask,123,0,Normal,171,0.5964912280701754,0.14945054945054945,0.7472527472527473,0.5964912280701754,0.0,0.8947368421052632,0.1531225021122492,0.9367903470993042,0.5338927507400513
EYEPACS,MESSIDOR2,no_mask,123,0,VeryBright,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.41920896619558334,0.717430055141449,0.3760102093219757
EYEPACS,MESSIDOR2,no_mask,123,0,VeryDark,220,0.44545454545454544,0.12327044025157233,0.6163522012578616,0.44545454545454544,0.0,0.7909090909090909,0.057682922888885844,1.1680583953857422,0.6477429270744324
EYEPACS,MESSIDOR2,no_mask,123,1,Bright,76,0.25,0.08,0.4,0.25,0.0,0.8421052631578947,0.26441419752020584,1.1140261888504028,0.7053140997886658
EYEPACS,MESSIDOR2,no_mask,123,1,Dark,86,0.23255813953488372,0.07547169811320756,0.3773584905660378,0.23255813953488372,0.0,0.5581395348837209,0.24063506878392643,1.4333233833312988,0.8004132509231567
EYEPACS,MESSIDOR2,no_mask,123,1,ExtremelyDark,6,0.16666666666666666,0.05714285714285714,0.2857142857142857,0.16666666666666666,0.0,0.5,0.23824310302734375,1.7161459922790527,0.8147380352020264
EYEPACS,MESSIDOR2,no_mask,123,1,Normal,70,0.3142857142857143,0.09565217391304348,0.4782608695652174,0.3142857142857143,0.0,0.8,0.19367953815630504,1.1431056261062622,0.6866469383239746
EYEPACS,MESSIDOR2,no_mask,123,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,1.0,0.29666420817375183,0.9784912467002869,0.5810002684593201
EYEPACS,MESSIDOR2,no_mask,123,1,VeryDark,26,0.19230769230769232,0.06451612903225806,0.3225806451612903,0.19230769230769232,0.0,0.6153846153846154,0.26476838898200256,1.5227341651916504,0.8169269561767578
EYEPACS,MESSIDOR2,no_mask,123,2,Bright,87,0.26436781609195403,0.08363636363636363,0.4181818181818182,0.26436781609195403,0.0,0.4367816091954023,0.22278208551050602,1.5464260578155518,0.849809467792511
EYEPACS,MESSIDOR2,no_mask,123,2,Dark,109,0.4036697247706422,0.11503267973856209,0.5751633986928104,0.4036697247706422,0.0,0.5871559633027523,0.1465917103881136,1.3415639400482178,0.7387470602989197
EYEPACS,MESSIDOR2,no_mask,123,2,ExtremelyDark,9,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.7777777777777778,0.44253236055374146,1.1724467277526855,0.6604254841804504
EYEPACS,MESSIDOR2,no_mask,123,2,Normal,106,0.37735849056603776,0.1095890410958904,0.547945205479452,0.37735849056603776,0.0,0.6132075471698113,0.12534802702237977,1.3110058307647705,0.730810284614563
EYEPACS,MESSIDOR2,no_mask,123,2,VeryBright,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.5,0.4380072206258774,1.3656787872314453,0.6864485144615173
EYEPACS,MESSIDOR2,no_mask,123,2,VeryDark,34,0.38235294117647056,0.11063829787234043,0.5531914893617021,0.38235294117647056,0.0,0.5882352941176471,0.26460764863911795,1.3675415515899658,0.7689875364303589
