source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
APTOS,MESSIDOR2,no_mask,123,0,Bright,117,1.0,0.2,1.0,1.0,,1.0,0.08732101041027623,0.09451675415039062,0.017114341259002686
APTOS,MESSIDOR2,no_mask,123,0,Dark,421,1.0,0.2,1.0,1.0,,1.0,0.09453098861735111,0.10256984829902649,0.019212080165743828
APTOS,MESSIDOR2,no_mask,123,0,ExtremelyDark,84,1.0,0.2,1.0,1.0,,1.0,0.0611976356733413,0.06451361626386642,0.008401350118219852
APTOS,MESSIDOR2,no_mask,123,0,Normal,171,1.0,0.2,1.0,1.0,,1.0,0.09127530682156658,0.09882655739784241,0.018055712804198265
APTOS,MESSIDOR2,no_mask,123,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.05418457090854645,0.05604126304388046,0.00515349255874753
APTOS,MESSIDOR2,no_mask,123,0,VeryDark,220,1.0,0.2,1.0,1.0,,1.0,0.07583145715973594,0.08183909207582474,0.014616237953305244
APTOS,MESSIDOR2,no_mask,123,1,Bright,76,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.8927786318879378,3.6026716232299805,1.7330961227416992
APTOS,MESSIDOR2,no_mask,123,1,Dark,86,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.8943907168022421,3.950885772705078,1.754035234451294
APTOS,MESSIDOR2,no_mask,123,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9325503706932068,4.492134094238281,1.8390215635299683
APTOS,MESSIDOR2,no_mask,123,1,Normal,70,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.8594238204615456,3.642472982406616,1.6763958930969238
APTOS,MESSIDOR2,no_mask,123,1,VeryBright,6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9200634558995564,4.141380786895752,1.8139724731445312
APTOS,MESSIDOR2,no_mask,123,1,VeryDark,26,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.900288054576287,4.077919960021973,1.763486623764038
APTOS,MESSIDOR2,no_mask,123,2,Bright,87,0.011494252873563218,0.004545454545454545,0.022727272727272728,0.011494252873563218,0.0,0.4942528735632184,0.7868232172110984,3.050712823867798,1.5062412023544312
APTOS,MESSIDOR2,no_mask,123,2,Dark,109,0.009174311926605505,0.0036363636363636364,0.01818181818181818,0.009174311926605505,0.0,0.26605504587155965,0.8152907783285194,3.4651341438293457,1.5853767395019531
APTOS,MESSIDOR2,no_mask,123,2,ExtremelyDark,9,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.8173150387075212,3.672024965286255,1.579784870147705
APTOS,MESSIDOR2,no_mask,123,2,Normal,106,0.018867924528301886,0.007407407407407407,0.037037037037037035,0.018867924528301886,0.0,0.3018867924528302,0.7701616688578758,3.370009183883667,1.5244146585464478
APTOS,MESSIDOR2,no_mask,123,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.5,0.6686272621154785,1.9822834730148315,1.2223598957061768
APTOS,MESSIDOR2,no_mask,123,2,VeryDark,34,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.8591830274638007,3.962082862854004,1.697495460510254
APTOS,MESSIDOR2,no_mask,123,3,Bright,23,0.043478260869565216,0.016666666666666666,0.08333333333333333,0.043478260869565216,0.0,0.17391304347826086,0.563779151957968,2.543203353881836,1.254167079925537
APTOS,MESSIDOR2,no_mask,123,3,Dark,20,0.15,0.05217391304347826,0.2608695652173913,0.15,0.0,0.45,0.5237457454204559,2.1281673908233643,1.1034619808197021
APTOS,MESSIDOR2,no_mask,123,3,ExtremelyDark,2,0.0,0.0,0.0,0.0,0.0,1.0,0.7001496255397797,1.6280403137207031,1.1000864505767822
APTOS,MESSIDOR2,no_mask,123,3,Normal,25,0.12,0.04285714285714286,0.21428571428571427,0.12,0.0,0.36,0.5609940135478972,2.2325050830841064,1.1818466186523438
APTOS,MESSIDOR2,no_mask,123,3,VeryBright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4118864834308624,2.4155287742614746,1.1210665702819824
APTOS,MESSIDOR2,no_mask,123,3,VeryDark,4,0.0,0.0,0.0,0.0,0.0,0.5,0.5212874263525009,1.4567615985870361,0.9120137095451355
APTOS,MESSIDOR2,no_mask,123,4,Bright,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3954500754674275,2.264997720718384,0.9757117629051208
APTOS,MESSIDOR2,no_mask,123,4,Dark,14,0.14285714285714285,0.05,0.25,0.14285714285714285,0.0,0.5714285714285714,0.724759395633425,2.7571346759796143,1.3455172777175903
APTOS,MESSIDOR2,no_mask,123,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.0,0.7975888133049012,3.8784451484680176,1.6026506423950195
APTOS,MESSIDOR2,no_mask,123,4,Normal,8,0.0,0.0,0.0,0.0,0.0,0.25,0.6760033741593361,3.130695104598999,1.3543951511383057
APTOS,MESSIDOR2,no_mask,123,4,VeryDark,5,0.0,0.0,0.0,0.0,0.0,0.4,0.7976219177246093,3.2495486736297607,1.5821937322616577
