dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,no_mask,42,hold_out,0,Bright,472,0.6228813559322034,0.1535248041775457,0.0,0.13868169953762471,0.9393603801727295,0.5182145237922668
EYEPACS,no_mask,42,hold_out,0,Dark,421,0.6532066508313539,0.15804597701149425,0.0,0.1563339639021495,0.9250684976577759,0.5059916377067566
EYEPACS,no_mask,42,hold_out,0,ExtremelyDark,332,0.6686746987951807,0.16028880866425993,0.0,0.15119176214358893,0.8887941241264343,0.4920503497123718
EYEPACS,no_mask,42,hold_out,0,Normal,381,0.6456692913385826,0.1569377990430622,0.0,0.15094810012444423,0.9191874265670776,0.5074223279953003
EYEPACS,no_mask,42,hold_out,0,VeryBright,205,0.624390243902439,0.15375375375375375,0.0,0.14089893044495003,0.9293866157531738,0.5228309035301208
EYEPACS,no_mask,42,hold_out,0,VeryDark,246,0.7195121951219512,0.1673758865248227,0.0,0.20115355008501348,0.8362955451011658,0.4599524140357971
EYEPACS,no_mask,42,hold_out,1,Bright,156,0.22435897435897437,0.07329842931937172,0.0,0.25413910027306813,1.432921051979065,0.8096269965171814
EYEPACS,no_mask,42,hold_out,1,Dark,139,0.3381294964028777,0.1010752688172043,0.0,0.16272772366194416,1.2506933212280273,0.7235298156738281
EYEPACS,no_mask,42,hold_out,1,ExtremelyDark,119,0.2773109243697479,0.0868421052631579,0.0,0.2374411353043147,1.2754679918289185,0.7595347166061401
EYEPACS,no_mask,42,hold_out,1,Normal,131,0.2900763358778626,0.08994082840236686,0.0,0.2073591965755434,1.2886708974838257,0.7412779331207275
EYEPACS,no_mask,42,hold_out,1,VeryBright,75,0.25333333333333335,0.08085106382978723,0.0,0.2349489281574885,1.2660497426986694,0.7316722869873047
EYEPACS,no_mask,42,hold_out,1,VeryDark,78,0.1794871794871795,0.06086956521739131,0.0,0.3541963433799072,1.394835114479065,0.832768976688385
EYEPACS,no_mask,42,hold_out,2,Bright,284,0.4084507042253521,0.11599999999999999,0.0,0.10549282859748518,1.308919906616211,0.7198821306228638
EYEPACS,no_mask,42,hold_out,2,Dark,233,0.3905579399141631,0.11234567901234568,0.0,0.1006235427866678,1.3515177965164185,0.7328646779060364
EYEPACS,no_mask,42,hold_out,2,ExtremelyDark,214,0.37850467289719625,0.10983050847457627,0.0,0.110127705071017,1.3463146686553955,0.741722047328949
EYEPACS,no_mask,42,hold_out,2,Normal,238,0.3445378151260504,0.1025,0.0,0.15138294644841627,1.382757306098938,0.7563003301620483
EYEPACS,no_mask,42,hold_out,2,VeryBright,114,0.32456140350877194,0.09801324503311258,0.0,0.13900562911702877,1.4379372596740723,0.7771314382553101
EYEPACS,no_mask,42,hold_out,2,VeryDark,139,0.381294964028777,0.11041666666666668,0.0,0.2121980134531748,1.402133822441101,0.7737455368041992
EYEPACS,no_mask,42,hold_out,3,Bright,130,0.5692307692307692,0.14509803921568626,0.0,0.0748285499902872,1.1769038438796997,0.5609084963798523
EYEPACS,no_mask,42,hold_out,3,Dark,98,0.5612244897959183,0.1437908496732026,0.0,0.14458001146511154,1.1891711950302124,0.6061356067657471
EYEPACS,no_mask,42,hold_out,3,ExtremelyDark,84,0.6428571428571429,0.1565217391304348,0.0,0.14737033914952052,1.1104742288589478,0.5425669550895691
EYEPACS,no_mask,42,hold_out,3,Normal,115,0.6,0.15,0.0,0.11370944445547851,1.0477454662322998,0.5071117281913757
EYEPACS,no_mask,42,hold_out,3,VeryBright,37,0.7027027027027027,0.16507936507936508,0.0,0.16312670949343086,0.9440932273864746,0.4554844796657562
EYEPACS,no_mask,42,hold_out,3,VeryDark,67,0.5223880597014925,0.13725490196078433,0.0,0.1657845153292613,1.1052111387252808,0.5779311060905457
EYEPACS,no_mask,42,hold_out,4,Bright,111,0.5225225225225225,0.13727810650887573,0.0,0.15393944527651812,1.2249990701675415,0.5923168659210205
EYEPACS,no_mask,42,hold_out,4,Dark,128,0.6328125,0.1550239234449761,0.0,0.08859470637980849,1.0472050905227661,0.5155179500579834
EYEPACS,no_mask,42,hold_out,4,ExtremelyDark,80,0.6,0.15,0.0,0.12216117884963751,1.141072392463684,0.4973304867744446
EYEPACS,no_mask,42,hold_out,4,Normal,112,0.6339285714285714,0.1551912568306011,0.0,0.10871398794863905,0.9422669410705566,0.46009448170661926
EYEPACS,no_mask,42,hold_out,4,VeryBright,33,0.42424242424242425,0.11914893617021276,0.0,0.2420469093503374,1.338218092918396,0.6665624976158142
EYEPACS,no_mask,42,hold_out,4,VeryDark,61,0.5245901639344263,0.13763440860215054,0.0,0.1559390204607463,1.1008756160736084,0.5467692613601685
