source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,hard_mask,2024,0,Bright,117,0.6239316239316239,0.15368421052631578,0.7684210526315789,0.6239316239316239,0.0,0.8717948717948718,0.1835972256640084,1.0394787788391113,0.5738957524299622
EYEPACS,MESSIDOR2,hard_mask,2024,0,Dark,421,0.5296912114014252,0.13850931677018635,0.6925465838509316,0.5296912114014252,0.0,0.8242280285035629,0.11460365549685553,1.1398231983184814,0.614254891872406
EYEPACS,MESSIDOR2,hard_mask,2024,0,ExtremelyDark,84,0.4880952380952381,0.1312,0.656,0.4880952380952381,0.0,0.7619047619047619,0.11626536753915605,1.164670705795288,0.6396492719650269
EYEPACS,MESSIDOR2,hard_mask,2024,0,Normal,171,0.6491228070175439,0.1574468085106383,0.7872340425531915,0.6491228070175439,0.0,0.8187134502923976,0.2002073758178287,1.0366735458374023,0.5573453903198242
EYEPACS,MESSIDOR2,hard_mask,2024,0,VeryBright,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.4728825241327286,0.8618842363357544,0.46810346841812134
EYEPACS,MESSIDOR2,hard_mask,2024,0,VeryDark,220,0.5727272727272728,0.14566473988439305,0.7283236994219653,0.5727272727272728,0.0,0.7772727272727272,0.1448812026191842,1.1715494394302368,0.6088768839836121
EYEPACS,MESSIDOR2,hard_mask,2024,1,Bright,76,0.10526315789473684,0.03809523809523809,0.19047619047619047,0.10526315789473684,0.0,0.5921052631578947,0.38794483234615695,1.415810227394104,0.8357307314872742
EYEPACS,MESSIDOR2,hard_mask,2024,1,Dark,86,0.10465116279069768,0.037894736842105266,0.1894736842105263,0.10465116279069768,0.0,0.4069767441860465,0.33235263911097557,1.5844719409942627,0.8555125594139099
EYEPACS,MESSIDOR2,hard_mask,2024,1,ExtremelyDark,6,0.16666666666666666,0.05714285714285714,0.2857142857142857,0.16666666666666666,0.0,0.6666666666666666,0.28910935421784717,2.055558919906616,0.8622868657112122
EYEPACS,MESSIDOR2,hard_mask,2024,1,Normal,70,0.18571428571428572,0.06265060240963856,0.3132530120481928,0.18571428571428572,0.0,0.6571428571428571,0.2491396563393729,1.3908189535140991,0.7970527410507202
EYEPACS,MESSIDOR2,hard_mask,2024,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.12149866422017415,1.2339506149291992,0.7018020153045654
EYEPACS,MESSIDOR2,hard_mask,2024,1,VeryDark,26,0.11538461538461539,0.041379310344827586,0.20689655172413793,0.11538461538461539,0.0,0.5,0.35379072966483927,1.7500989437103271,0.896315336227417
EYEPACS,MESSIDOR2,hard_mask,2024,2,Bright,87,0.45977011494252873,0.12598425196850394,0.6299212598425197,0.45977011494252873,0.0,0.7011494252873564,0.15588834093905043,1.3358231782913208,0.7127489447593689
EYEPACS,MESSIDOR2,hard_mask,2024,2,Dark,109,0.5229357798165137,0.13734939759036144,0.6867469879518073,0.5229357798165137,0.0,0.7706422018348624,0.1849652944354836,1.183144211769104,0.6483671069145203
EYEPACS,MESSIDOR2,hard_mask,2024,2,ExtremelyDark,9,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.5555555555555556,0.323561473025216,1.3858129978179932,0.7200136780738831
