dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
APTOS,adaptive_feather,2024,hold_out,0,Bright,16,1.0,0.2,,0.025714673101902008,0.0263388492166996,0.0018696608021855354
APTOS,adaptive_feather,2024,hold_out,0,Dark,96,0.9583333333333334,0.19574468085106383,0.0,0.06060157405833403,0.17040549218654633,0.07149973511695862
APTOS,adaptive_feather,2024,hold_out,0,ExtremelyDark,55,0.9636363636363636,0.1962962962962963,0.0,0.08721328973770141,0.1785004884004593,0.07280360907316208
APTOS,adaptive_feather,2024,hold_out,0,Normal,166,0.9939759036144579,0.19939577039274925,0.0,0.05324197928589511,0.0856664776802063,0.022015517577528954
APTOS,adaptive_feather,2024,hold_out,0,VeryDark,27,1.0,0.2,,0.10356459352705213,0.12375965714454651,0.04412394389510155
APTOS,adaptive_feather,2024,hold_out,1,Bright,4,0.25,0.08,0.0,0.550702691078186,1.4568486213684082,0.8462679386138916
APTOS,adaptive_feather,2024,hold_out,1,Dark,36,0.5555555555555556,0.14285714285714285,0.0,0.15307906518379846,0.8098497986793518,0.48563098907470703
APTOS,adaptive_feather,2024,hold_out,1,ExtremelyDark,5,0.2,0.06666666666666667,0.0,0.4235977709293366,1.828160285949707,1.002349615097046
APTOS,adaptive_feather,2024,hold_out,1,Normal,18,0.5,0.13333333333333333,0.0,0.3246906002362569,1.1073715686798096,0.6499702334403992
APTOS,adaptive_feather,2024,hold_out,1,VeryDark,11,0.5454545454545454,0.1411764705882353,0.0,0.36858836629173974,0.761152982711792,0.4729287922382355
APTOS,adaptive_feather,2024,hold_out,2,Bright,17,0.9411764705882353,0.19393939393939394,0.0,0.2026516689973719,0.2579977512359619,0.10841082781553268
APTOS,adaptive_feather,2024,hold_out,2,Dark,78,0.7435897435897436,0.17058823529411765,0.0,0.17043283314276964,0.7477275133132935,0.4150009751319885
APTOS,adaptive_feather,2024,hold_out,2,ExtremelyDark,23,0.8260869565217391,0.18095238095238095,0.0,0.1694363368594128,0.5091211199760437,0.2665691375732422
APTOS,adaptive_feather,2024,hold_out,2,Normal,54,0.8333333333333334,0.18181818181818182,0.0,0.20410092726901724,0.6401546001434326,0.3300899267196655
APTOS,adaptive_feather,2024,hold_out,2,VeryDark,26,0.6923076923076923,0.16363636363636364,0.0,0.17511248817810648,0.7916361689567566,0.4289652109146118
APTOS,adaptive_feather,2024,hold_out,3,Bright,2,0.0,0.0,0.0,0.7716977894306183,2.854539394378662,1.440627098083496
APTOS,adaptive_feather,2024,hold_out,3,Dark,14,0.5,0.13333333333333333,0.0,0.3788241914340428,1.4481477737426758,0.7786603569984436
APTOS,adaptive_feather,2024,hold_out,3,ExtremelyDark,6,0.16666666666666666,0.05714285714285714,0.0,0.47822297612826026,1.993707299232483,1.117817759513855
APTOS,adaptive_feather,2024,hold_out,3,Normal,9,0.0,0.0,0.0,0.7181086341540018,2.4841177463531494,1.305182933807373
APTOS,adaptive_feather,2024,hold_out,3,VeryDark,8,0.5,0.13333333333333333,0.0,0.20549240708351135,1.1735625267028809,0.6396891474723816
APTOS,adaptive_feather,2024,hold_out,4,Bright,2,1.0,0.2,,0.48843929171562195,0.6870441436767578,0.3773685693740845
APTOS,adaptive_feather,2024,hold_out,4,Dark,25,0.48,0.12972972972972974,0.0,0.19746896505355835,1.2232673168182373,0.6721485257148743
APTOS,adaptive_feather,2024,hold_out,4,ExtremelyDark,7,0.2857142857142857,0.08888888888888888,0.0,0.49703468169484816,1.7432416677474976,0.9208055734634399
APTOS,adaptive_feather,2024,hold_out,4,Normal,14,0.5,0.13333333333333333,0.0,0.39165313116141726,1.1662676334381104,0.6589382886886597
APTOS,adaptive_feather,2024,hold_out,4,VeryDark,10,0.7,0.16470588235294117,0.0,0.30759602785110474,1.1115682125091553,0.5568524599075317
