source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,adaptive_feather,42,0,Bright,117,0.6666666666666666,0.16,0.8,0.6666666666666666,0.0,0.8888888888888888,0.2310285214175526,1.0129064321517944,0.5545764565467834
EYEPACS,MESSIDOR2,adaptive_feather,42,0,Dark,421,0.5700712589073634,0.14523449319213314,0.7261724659606656,0.5700712589073634,0.0,0.836104513064133,0.15548419230341062,1.1538031101226807,0.618289053440094
EYEPACS,MESSIDOR2,adaptive_feather,42,0,ExtremelyDark,84,0.47619047619047616,0.12903225806451613,0.6451612903225806,0.47619047619047616,0.0,0.7619047619047619,0.15960421590577986,1.2167627811431885,0.6724482774734497
EYEPACS,MESSIDOR2,adaptive_feather,42,0,Normal,171,0.5847953216374269,0.14760147601476015,0.7380073800738007,0.5847953216374269,0.0,0.847953216374269,0.16073934167449236,1.0664522647857666,0.5797978639602661
EYEPACS,MESSIDOR2,adaptive_feather,42,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.5782819464802742,0.8828279972076416,0.48234832286834717
EYEPACS,MESSIDOR2,adaptive_feather,42,0,VeryDark,220,0.5318181818181819,0.13887240356083086,0.6943620178041543,0.5318181818181819,0.0,0.7909090909090909,0.11645683185620741,1.1912920475006104,0.6323124170303345
EYEPACS,MESSIDOR2,adaptive_feather,42,1,Bright,76,0.07894736842105263,0.029268292682926828,0.14634146341463414,0.07894736842105263,0.0,0.5789473684210527,0.393532612115929,1.4151194095611572,0.8361048102378845
EYEPACS,MESSIDOR2,adaptive_feather,42,1,Dark,86,0.11627906976744186,0.04166666666666667,0.20833333333333334,0.11627906976744186,0.0,0.4069767441860465,0.3218515133268611,1.6119645833969116,0.8652833700180054
EYEPACS,MESSIDOR2,adaptive_feather,42,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.5,0.4221647580464681,1.8473172187805176,0.9176200032234192
EYEPACS,MESSIDOR2,adaptive_feather,42,1,Normal,70,0.14285714285714285,0.05,0.25,0.14285714285714285,0.0,0.5428571428571428,0.27799803657191136,1.4235316514968872,0.7945804595947266
EYEPACS,MESSIDOR2,adaptive_feather,42,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.5,0.09101359049479166,1.4904512166976929,0.7926669120788574
EYEPACS,MESSIDOR2,adaptive_feather,42,1,VeryDark,26,0.23076923076923078,0.075,0.375,0.23076923076923078,0.0,0.4230769230769231,0.2311342077759596,1.726757526397705,0.8754791021347046
EYEPACS,MESSIDOR2,adaptive_feather,42,2,Bright,87,0.5402298850574713,0.14029850746268657,0.7014925373134329,0.5402298850574713,0.0,0.7126436781609196,0.1692748549340785,1.222670316696167,0.6649348139762878
EYEPACS,MESSIDOR2,adaptive_feather,42,2,Dark,109,0.5688073394495413,0.14502923976608187,0.7251461988304093,0.5688073394495413,0.0,0.8440366972477065,0.19427229942531762,1.1254173517227173,0.6232252717018127
EYEPACS,MESSIDOR2,adaptive_feather,42,2,ExtremelyDark,9,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.5555555555555556,0.3527512152989705,1.295353651046753,0.7164009213447571
EYEPACS,MESSIDOR2,adaptive_feather,42,2,Normal,106,0.5377358490566038,0.13987730061349693,0.6993865030674845,0.5377358490566038,0.0,0.7169811320754716,0.11071501053729146,1.1682581901550293,0.6345700621604919
EYEPACS,MESSIDOR2,adaptive_feather,42,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5996493548154831,2.3169710636138916,1.1797919273376465
EYEPACS,MESSIDOR2,adaptive_feather,42,2,VeryDark,34,0.5588235294117647,0.14339622641509434,0.7169811320754716,0.5588235294117647,0.0,0.7941176470588235,0.22064252986627467,1.1632661819458008,0.6367688179016113
EYEPACS,MESSIDOR2,adaptive_feather,42,3,Bright,23,0.5217391304347826,0.13714285714285715,0.6857142857142857,0.5217391304347826,0.0,0.782608695652174,0.11507267019023065,1.029371738433838,0.5550917983055115
EYEPACS,MESSIDOR2,adaptive_feather,42,3,Dark,20,0.55,0.14193548387096774,0.7096774193548387,0.55,0.0,0.85,0.19674118906259536,0.8020833134651184,0.4274199903011322
EYEPACS,MESSIDOR2,adaptive_feather,42,3,ExtremelyDark,2,0.0,0.0,0.0,0.0,0.0,1.0,0.5353348851203918,0.9241671562194824,0.6526108980178833
EYEPACS,MESSIDOR2,adaptive_feather,42,3,Normal,25,0.52,0.1368421052631579,0.6842105263157895,0.52,0.0,0.84,0.1897412288188934,1.124240517616272,0.5510661602020264
EYEPACS,MESSIDOR2,adaptive_feather,42,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.22696107625961304,0.25742587447166443,0.07436379790306091
EYEPACS,MESSIDOR2,adaptive_feather,42,3,VeryDark,4,0.25,0.08,0.4,0.25,0.0,1.0,0.358913317322731,1.0677138566970825,0.7152547836303711
EYEPACS,MESSIDOR2,adaptive_feather,42,4,Bright,3,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,1.0,0.5784118175506592,1.2730838060379028,0.8418945670127869
EYEPACS,MESSIDOR2,adaptive_feather,42,4,Dark,14,0.6428571428571429,0.1565217391304348,0.782608695652174,0.6428571428571429,0.0,0.9285714285714286,0.26261682169778006,0.8854135274887085,0.4874028265476227
EYEPACS,MESSIDOR2,adaptive_feather,42,4,ExtremelyDark,5,0.4,0.11428571428571428,0.5714285714285714,0.4,0.0,0.6,0.1883737087249756,1.4177559614181519,0.7485133409500122
EYEPACS,MESSIDOR2,adaptive_feather,42,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.75,0.21005021408200264,0.9534419178962708,0.5053318738937378
EYEPACS,MESSIDOR2,adaptive_feather,42,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.6,0.30080207586288454,0.789617657661438,0.4004848599433899
