source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,hard_mask,123,0,Bright,117,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.8803418803418803,0.11185683857681404,1.0494472980499268,0.5912723541259766
EYEPACS,MESSIDOR2,hard_mask,123,0,Dark,421,0.42992874109263657,0.12026578073089703,0.6013289036544851,0.42992874109263657,0.0,0.8194774346793349,0.05961136332317089,1.164388656616211,0.6508563160896301
EYEPACS,MESSIDOR2,hard_mask,123,0,ExtremelyDark,84,0.4523809523809524,0.12459016393442623,0.6229508196721312,0.4523809523809524,0.0,0.75,0.15991724513116337,1.2289718389511108,0.6916109919548035
EYEPACS,MESSIDOR2,hard_mask,123,0,Normal,171,0.5497076023391813,0.14188679245283017,0.7094339622641509,0.5497076023391813,0.0,0.8245614035087719,0.1170471273144783,1.0657907724380493,0.5952486395835876
EYEPACS,MESSIDOR2,hard_mask,123,0,VeryBright,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.28854864835739136,0.8085558414459229,0.4399963617324829
EYEPACS,MESSIDOR2,hard_mask,123,0,VeryDark,220,0.4954545454545455,0.1325227963525836,0.662613981762918,0.4954545454545455,0.0,0.7863636363636364,0.07891343981027601,1.1945706605911255,0.6464797258377075
EYEPACS,MESSIDOR2,hard_mask,123,1,Bright,76,0.09210526315789473,0.033734939759036145,0.1686746987951807,0.09210526315789473,0.0,0.5394736842105263,0.37648362078164754,1.4642356634140015,0.8577257394790649
EYEPACS,MESSIDOR2,hard_mask,123,1,Dark,86,0.09302325581395349,0.03404255319148936,0.1702127659574468,0.09302325581395349,0.0,0.4069767441860465,0.3580096497438675,1.6467949151992798,0.8859058022499084
EYEPACS,MESSIDOR2,hard_mask,123,1,ExtremelyDark,6,0.16666666666666666,0.05714285714285714,0.2857142857142857,0.16666666666666666,0.0,0.5,0.33487464984258014,2.097759485244751,0.8926215767860413
EYEPACS,MESSIDOR2,hard_mask,123,1,Normal,70,0.11428571428571428,0.041025641025641026,0.20512820512820512,0.11428571428571428,0.0,0.5428571428571428,0.32728806989533565,1.4460281133651733,0.8256855607032776
EYEPACS,MESSIDOR2,hard_mask,123,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.1036014308532079,1.198716640472412,0.6824197769165039
EYEPACS,MESSIDOR2,hard_mask,123,1,VeryDark,26,0.23076923076923078,0.075,0.375,0.23076923076923078,0.0,0.4230769230769231,0.2296022864488455,1.717720866203308,0.8809754252433777
EYEPACS,MESSIDOR2,hard_mask,123,2,Bright,87,0.5057471264367817,0.13435114503816795,0.6717557251908397,0.5057471264367817,0.0,0.6781609195402298,0.12251875969185226,1.2373682260513306,0.6648550629615784
