source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
APTOS,MESSIDOR2,adaptive_feather,123,0,Bright,117,1.0,0.2,1.0,1.0,,1.0,0.06308031438762306,0.06864935159683228,0.013168103992938995
APTOS,MESSIDOR2,adaptive_feather,123,0,Dark,421,0.9928741092636579,0.199284862932062,0.9964243146603099,0.9928741092636579,0.0,1.0,0.10716093152832248,0.13193069398403168,0.03823055326938629
APTOS,MESSIDOR2,adaptive_feather,123,0,ExtremelyDark,84,1.0,0.2,1.0,1.0,,1.0,0.06622265421208881,0.0733378455042839,0.016027340665459633
APTOS,MESSIDOR2,adaptive_feather,123,0,Normal,171,0.9824561403508771,0.19823008849557522,0.9911504424778761,0.9824561403508771,0.0,1.0,0.08176550077416046,0.11155042797327042,0.03433631733059883
APTOS,MESSIDOR2,adaptive_feather,123,0,VeryBright,4,1.0,0.2,1.0,1.0,,1.0,0.04837411642074585,0.04986558109521866,0.0041131810285151005
APTOS,MESSIDOR2,adaptive_feather,123,0,VeryDark,220,0.9954545454545455,0.19954441913439636,0.9977220956719818,0.9954545454545455,0.0,1.0,0.09640334167263724,0.11941831558942795,0.03819071128964424
APTOS,MESSIDOR2,adaptive_feather,123,1,Bright,76,0.0,0.0,0.0,0.0,0.0,0.881578947368421,0.9236158407048175,3.55002760887146,1.7794324159622192
APTOS,MESSIDOR2,adaptive_feather,123,1,Dark,86,0.0,0.0,0.0,0.0,0.0,0.6744186046511628,0.8795234030762384,3.2283480167388916,1.6771012544631958
APTOS,MESSIDOR2,adaptive_feather,123,1,ExtremelyDark,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9298919041951497,3.6566107273101807,1.7962948083877563
APTOS,MESSIDOR2,adaptive_feather,123,1,Normal,70,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.8804656726973398,3.340979814529419,1.6906912326812744
APTOS,MESSIDOR2,adaptive_feather,123,1,VeryBright,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9067228933175404,3.6427409648895264,1.7801469564437866
APTOS,MESSIDOR2,adaptive_feather,123,1,VeryDark,26,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.8893134869061985,3.2150416374206543,1.6702685356140137
APTOS,MESSIDOR2,adaptive_feather,123,2,Bright,87,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.8541501904356068,5.176761150360107,1.7170621156692505
APTOS,MESSIDOR2,adaptive_feather,123,2,Dark,109,0.009174311926605505,0.0036363636363636364,0.01818181818181818,0.009174311926605505,0.0,0.045871559633027525,0.8428396965385578,5.191634654998779,1.7053165435791016
APTOS,MESSIDOR2,adaptive_feather,123,2,ExtremelyDark,9,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8595573438538444,5.493907451629639,1.7410138845443726
APTOS,MESSIDOR2,adaptive_feather,123,2,Normal,106,0.009433962264150943,0.0037383177570093455,0.018691588785046728,0.009433962264150943,0.0,0.11320754716981132,0.8060088257463472,5.071636199951172,1.639549970626831
APTOS,MESSIDOR2,adaptive_feather,123,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.717907726764679,3.9130096435546875,1.5402941703796387
APTOS,MESSIDOR2,adaptive_feather,123,2,VeryDark,34,0.029411764705882353,0.011428571428571429,0.05714285714285714,0.029411764705882353,0.0,0.029411764705882353,0.8564847830463858,5.64503812789917,1.732102870941162
APTOS,MESSIDOR2,adaptive_feather,123,3,Bright,23,0.043478260869565216,0.016666666666666666,0.08333333333333333,0.043478260869565216,0.0,0.391304347826087,0.620840628509936,2.3390657901763916,1.254199504852295
APTOS,MESSIDOR2,adaptive_feather,123,3,Dark,20,0.2,0.06666666666666667,0.3333333333333333,0.2,0.0,0.5,0.539898881316185,2.075458526611328,1.1148126125335693
APTOS,MESSIDOR2,adaptive_feather,123,3,ExtremelyDark,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.6792241036891937,1.8213746547698975,1.0186715126037598
APTOS,MESSIDOR2,adaptive_feather,123,3,Normal,25,0.2,0.06666666666666667,0.33333333333333326,0.2,0.0,0.36,0.425905122756958,2.231614112854004,1.1191309690475464
APTOS,MESSIDOR2,adaptive_feather,123,3,VeryBright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5012664794921875,2.2985360622406006,1.1297855377197266
APTOS,MESSIDOR2,adaptive_feather,123,3,VeryDark,4,0.0,0.0,0.0,0.0,0.0,0.5,0.4372856765985489,1.812378168106079,0.9866910576820374
APTOS,MESSIDOR2,adaptive_feather,123,4,Bright,3,0.0,0.0,0.0,0.0,0.0,0.0,0.40354800224304194,2.4930057525634766,1.062266230583191
APTOS,MESSIDOR2,adaptive_feather,123,4,Dark,14,0.07142857142857142,0.026666666666666665,0.13333333333333333,0.07142857142857142,0.0,0.07142857142857142,0.6878274530172348,3.954174757003784,1.4537466764450073
APTOS,MESSIDOR2,adaptive_feather,123,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6744985580444336,5.201556205749512,1.5611909627914429
APTOS,MESSIDOR2,adaptive_feather,123,4,Normal,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5830321088433266,3.5791375637054443,1.356403112411499
APTOS,MESSIDOR2,adaptive_feather,123,4,VeryDark,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8114240527153016,5.628938674926758,1.68522047996521
