dataset,variant,seed,split,class,brightness_category,n,accuracy,macro_F1,QWK,ECE,NLL,Brier
EYEPACS,hard_mask,123,hold_out,0,Bright,472,0.5550847457627118,0.1427792915531335,0.0,0.09503450471970996,1.01531183719635,0.5726441144943237
EYEPACS,hard_mask,123,hold_out,0,Dark,421,0.5154394299287411,0.1360501567398119,0.0,0.06720969038451369,1.0292567014694214,0.5828117728233337
EYEPACS,hard_mask,123,hold_out,0,ExtremelyDark,332,0.5150602409638554,0.1359840954274354,0.0,0.048486455646624044,0.9982394576072693,0.5783517956733704
EYEPACS,hard_mask,123,hold_out,0,Normal,381,0.5459317585301837,0.14125636672325975,0.0,0.0808063037595724,1.024081826210022,0.5783663392066956
EYEPACS,hard_mask,123,hold_out,0,VeryBright,205,0.5609756097560976,0.14375,0.0,0.1203351172005258,1.0226893424987793,0.5827977061271667
EYEPACS,hard_mask,123,hold_out,0,VeryDark,246,0.5650406504065041,0.1444155844155844,0.0,0.08389239273662491,0.9334666728973389,0.5366803407669067
EYEPACS,hard_mask,123,hold_out,1,Bright,156,0.2948717948717949,0.09108910891089109,0.0,0.1409563581721905,1.2706246376037598,0.7190857529640198
EYEPACS,hard_mask,123,hold_out,1,Dark,139,0.43884892086330934,0.122,0.0,0.06546976326180877,1.1348779201507568,0.6405759453773499
EYEPACS,hard_mask,123,hold_out,1,ExtremelyDark,119,0.47058823529411764,0.128,0.0,0.12741139305739843,1.0737996101379395,0.6307819485664368
EYEPACS,hard_mask,123,hold_out,1,Normal,131,0.44274809160305345,0.12275132275132275,0.0,0.11703175590693497,1.1628164052963257,0.6657282710075378
EYEPACS,hard_mask,123,hold_out,1,VeryBright,75,0.3466666666666667,0.10297029702970298,0.0,0.11244895418485006,1.208605408668518,0.6992312669754028
EYEPACS,hard_mask,123,hold_out,1,VeryDark,78,0.3076923076923077,0.09411764705882353,0.0,0.15922490602884537,1.1848256587982178,0.7032926678657532
EYEPACS,hard_mask,123,hold_out,2,Bright,284,0.4507042253521127,0.12427184466019417,0.0,0.11491302831072203,1.2916401624679565,0.704423189163208
EYEPACS,hard_mask,123,hold_out,2,Dark,233,0.3948497854077253,0.11323076923076922,0.0,0.14674857143680423,1.3779456615447998,0.7494551539421082
EYEPACS,hard_mask,123,hold_out,2,ExtremelyDark,214,0.3411214953271028,0.10174216027874565,0.0,0.17890823117204918,1.3991791009902954,0.7727140188217163
EYEPACS,hard_mask,123,hold_out,2,Normal,238,0.4117647058823529,0.11666666666666667,0.0,0.15743938501642532,1.326191782951355,0.7252061367034912
EYEPACS,hard_mask,123,hold_out,2,VeryBright,114,0.39473684210526316,0.11320754716981132,0.0,0.08495684543199705,1.3250168561935425,0.7163620591163635
EYEPACS,hard_mask,123,hold_out,2,VeryDark,139,0.3597122302158273,0.10582010582010581,0.0,0.15518321064736346,1.3451933860778809,0.7456948161125183
EYEPACS,hard_mask,123,hold_out,3,Bright,130,0.4076923076923077,0.11584699453551912,0.0,0.17528744976107893,1.3433881998062134,0.6753238439559937
EYEPACS,hard_mask,123,hold_out,3,Dark,98,0.41836734693877553,0.11798561151079137,0.0,0.15575156604148904,1.334632396697998,0.6706047058105469
EYEPACS,hard_mask,123,hold_out,3,ExtremelyDark,84,0.5476190476190477,0.14153846153846156,0.0,0.1995650687742801,1.148607850074768,0.5686758756637573
EYEPACS,hard_mask,123,hold_out,3,Normal,115,0.5826086956521739,0.14725274725274726,0.0,0.07626369945381,1.134076714515686,0.5467472672462463
EYEPACS,hard_mask,123,hold_out,3,VeryBright,37,0.43243243243243246,0.12075471698113208,0.0,0.1793285169311472,1.1848942041397095,0.635471522808075
EYEPACS,hard_mask,123,hold_out,3,VeryDark,67,0.43283582089552236,0.12083333333333332,0.0,0.18100666466043958,1.2669835090637207,0.6609020829200745
EYEPACS,hard_mask,123,hold_out,4,Bright,111,0.5765765765765766,0.1462857142857143,0.0,0.12867702369217401,1.0396040678024292,0.5050933361053467
EYEPACS,hard_mask,123,hold_out,4,Dark,127,0.6850393700787402,0.16261682242990655,0.0,0.07580018465913187,0.8527448177337646,0.4149317741394043
EYEPACS,hard_mask,123,hold_out,4,ExtremelyDark,80,0.6625,0.15939849624060148,0.0,0.13038444332778454,1.066463589668274,0.44867658615112305
EYEPACS,hard_mask,123,hold_out,4,Normal,111,0.7297297297297297,0.16875,0.0,0.09116857700251244,0.8159193396568298,0.37813955545425415
EYEPACS,hard_mask,123,hold_out,4,VeryBright,33,0.5757575757575758,0.14615384615384613,0.0,0.2451658492738551,1.0302081108093262,0.4987732768058777
EYEPACS,hard_mask,123,hold_out,4,VeryDark,61,0.6229508196721312,0.15353535353535352,0.0,0.09860416782684013,0.9792909622192383,0.46878939867019653
