source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,Bright,117,0.6837606837606838,0.16243654822335024,0.8121827411167513,0.6837606837606838,0.0,0.905982905982906,0.28806522947091323,0.9858050346374512,0.5399173498153687
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,Dark,421,0.4251781472684085,0.11933333333333333,0.5966666666666667,0.4251781472684085,0.0,0.7577197149643705,0.07578223186264128,1.2480435371398926,0.6706727147102356
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,ExtremelyDark,84,0.2857142857142857,0.08888888888888888,0.44444444444444436,0.2857142857142857,0.0,0.5952380952380952,0.12272550041476885,1.3629008531570435,0.7472472786903381
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,Normal,171,0.543859649122807,0.14090909090909093,0.7045454545454546,0.543859649122807,0.0,0.7894736842105263,0.14263140832820131,1.115636944770813,0.6072612404823303
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,VeryBright,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.29963459074497223,0.8700072765350342,0.4735022783279419
EYEPACS,MESSIDOR2,adaptive_feather,2024,0,VeryDark,220,0.4636363636363636,0.1267080745341615,0.6335403726708074,0.4636363636363636,0.0,0.7363636363636363,0.05778426284139807,1.310733437538147,0.6907529234886169
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,Bright,76,0.15789473684210525,0.05454545454545454,0.2727272727272727,0.15789473684210525,0.0,0.618421052631579,0.28306033227004507,1.292482852935791,0.7745231986045837
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,Dark,86,0.1511627906976744,0.05252525252525253,0.26262626262626265,0.1511627906976744,0.0,0.46511627906976744,0.2540386977583863,1.5134403705596924,0.8112039566040039
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,ExtremelyDark,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.5,0.3127731879552205,1.7340129613876343,0.8660722374916077
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,Normal,70,0.24285714285714285,0.07816091954022988,0.39080459770114945,0.24285714285714285,0.0,0.7142857142857143,0.17190922626427244,1.3304446935653687,0.7462072968482971
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,VeryBright,6,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.17615262667338052,1.3703516721725464,0.7623896598815918
EYEPACS,MESSIDOR2,adaptive_feather,2024,1,VeryDark,26,0.2692307692307692,0.08484848484848485,0.42424242424242425,0.2692307692307692,0.0,0.46153846153846156,0.16995162574144512,1.6416224241256714,0.8193563222885132
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,Bright,87,0.45977011494252873,0.12598425196850394,0.6299212598425197,0.45977011494252873,0.0,0.7126436781609196,0.12206712382278223,1.2349908351898193,0.6816103458404541
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,Dark,109,0.5504587155963303,0.14201183431952663,0.7100591715976332,0.5504587155963303,0.0,0.8256880733944955,0.16367339486375865,1.1166025400161743,0.6206872463226318
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,ExtremelyDark,9,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.7777777777777778,0.42696611748801333,1.1878219842910767,0.6527901291847229
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,Normal,106,0.5471698113207547,0.14146341463414633,0.7073170731707317,0.5471698113207547,0.0,0.7169811320754716,0.16666428266831163,1.1937603950500488,0.6562756896018982
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4839981943368912,2.0539844036102295,1.0448232889175415
EYEPACS,MESSIDOR2,adaptive_feather,2024,2,VeryDark,34,0.6176470588235294,0.15272727272727274,0.7636363636363637,0.6176470588235294,0.0,0.8235294117647058,0.24387099462396958,1.1269116401672363,0.6215867400169373
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,Bright,23,0.6956521739130435,0.1641025641025641,0.8205128205128205,0.6956521739130435,0.0,0.9565217391304348,0.25549860363421234,0.7778530716896057,0.401684045791626
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,Dark,20,0.6,0.15,0.75,0.6,0.0,0.85,0.2805804550647736,0.7603136301040649,0.38965821266174316
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,ExtremelyDark,2,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.5456324219703674,0.8209505081176758,0.5937763452529907
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,Normal,25,0.64,0.15609756097560976,0.7804878048780488,0.64,0.0,0.8,0.1846694874763489,0.9841633439064026,0.47097721695899963
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.13665980100631714,0.1469464749097824,0.028123605996370316
EYEPACS,MESSIDOR2,adaptive_feather,2024,3,VeryDark,4,0.75,0.17142857142857143,0.8571428571428571,0.75,0.0,1.0,0.39510563760995865,0.6131259799003601,0.32869839668273926
EYEPACS,MESSIDOR2,adaptive_feather,2024,4,Bright,3,0.0,0.0,0.0,0.0,0.0,1.0,0.6478978196779887,1.3887070417404175,0.9660946726799011
EYEPACS,MESSIDOR2,adaptive_feather,2024,4,Dark,14,0.42857142857142855,0.12,0.6,0.42857142857142855,0.0,0.7142857142857143,0.15528240374156407,1.3181174993515015,0.6846059560775757
EYEPACS,MESSIDOR2,adaptive_feather,2024,4,ExtremelyDark,5,0.0,0.0,0.0,0.0,0.0,0.6,0.44515225291252136,1.6944332122802734,0.8968052864074707
EYEPACS,MESSIDOR2,adaptive_feather,2024,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.75,0.2987390458583832,1.393117070198059,0.6849228143692017
EYEPACS,MESSIDOR2,adaptive_feather,2024,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.6,0.2839855670928955,1.2833478450775146,0.6244884729385376
